,Datetime,Open,High,Low,Close,Adj Close,Volume,Stock,Open Rolling Mean 50 days,Open Rolling Mean 200 days,Open Rolling Mean 10 days,Open Rolling Mean 40 days,rsi,MB,UB,LB,TR,ATR,macd,signal,di+,di-,adx,%K,%D,RSI_Strength,Bollinger_Strength,ADX_Strength,RM Signal,RM_Trend,MACD_Trend,ATR_Signal,ATR_Trend,ADX_Signal,ADX_Trend,Stochastic_Signal
2334,2023-12-06 10:44:00+05:30,2163.449951171875,2163.85009765625,2160.60009765625,2160.949951171875,2160.949951171875,3591,ACC.NS,2154.2149755859373,2168.579993896484,2159.019970703125,2152.7749755859377,57.08555826183068,2156.0321219308034,2171.92045336825,2140.143790493357,3.25,4.9639780915527485,3.087921175260817,1.5635778063533798,25.98238518427881,19.700557900423245,17.219040286166717,75.44199610525408,86.00886655772949, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2335,2023-12-06 10:45:00+05:30,2160.75,2163.39990234375,2160.0,2161.300048828125,2161.300048828125,1671,ACC.NS,2154.3909765625,2168.6237438964845,2160.6499755859377,2152.8324768066404,57.49711308904743,2157.296404157366,2171.781419647139,2142.811388667593,3.39990234375,4.859706375032566,3.0440938848082624,1.8596810220443565,24.683265925064866,19.33295172797064,16.965854509210814,76.3530505406331,78.50114355048224, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2336,2023-12-06 10:46:00+05:30,2161.449951171875,2161.449951171875,2157.050048828125,2158.050048828125,2158.050048828125,3588,ACC.NS,2154.5219775390624,2168.6732434082032,2161.6249755859376,2152.9312255859377,52.46687785266283,2158.271414620536,2170.8672647727717,2145.6755644683,4.39990234375,4.829052772947062,2.715806476222042,2.0309061128798938,23.449102628811623,21.42068282676788,16.343595826642215,59.78064903846154,70.52523189478293, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2337,2023-12-06 10:47:00+05:30,2158.75,2158.75,2156.5,2158.0,2158.0,2155,ACC.NS,2154.577978515625,2168.713992919922,2161.5999755859375,2153.127478027344,52.390863946340815,2159.146414620536,2169.673429330977,2148.6193999100947,2.25,4.657115921417257,2.4236593809127953,2.109456766486474,22.276647497371034,20.9401953213801,15.681037716213073,59.56065418956044,65.23145125621839, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2338,2023-12-06 10:48:00+05:30,2157.300048828125,2160.5,2157.050048828125,2160.449951171875,2160.449951171875,6743,ACC.NS,2154.5189794921876,2168.776492919922,2161.414990234375,2153.322479248047,55.7690408345257,2160.249982561384,2167.2681472710524,2153.2318178517157,3.449951171875,4.576638271447774,2.362586856920643,2.160082784573308,23.074698798035364,19.893185555311092,15.267205738899786,70.32967032967034,63.22365785256412, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2339,2023-12-06 10:49:00+05:30,2160.5,2160.949951171875,2158.0,2158.0,2158.0,1536,ACC.NS,2154.4659814453125,2168.8492431640625,2161.664990234375,2153.512481689453,51.80999677948766,2160.7035609654017,2166.065117249026,2155.3420046817773,2.949951171875,4.468192464809589,2.0923762462712148,2.1465414769128897,22.42446854757872,18.898526277545532,14.93047743796582,40.64547631048387,56.845266943238244, ,,Absent or Weak Trend,Bearish,Bearish,Bearish,Hold,Hold,Hold,Hold,Bearish
2340,2023-12-06 10:50:00+05:30,2157.35009765625,2158.85009765625,2155.199951171875,2156.25,2156.25,2178,ACC.NS,2154.378984375,2168.895993652344,2161.035009765625,2153.6962341308595,49.12721933878043,2160.5071323939733,2166.2889735979234,2154.725291190023,3.650146484375,4.4136560661139494,1.7172268932404222,2.0606785601783963,21.30324512019978,21.12562876040948,14.204884637711107,8.750406901041668,39.90851784706532, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2341,2023-12-06 10:51:00+05:30,2155.0,2155.949951171875,2150.75,2151.75,2151.75,5538,ACC.NS,2154.151982421875,2168.929493408203,2160.5550048828127,2153.7987365722656,42.96614289475458,2160.028564453125,2167.323433458623,2152.733695447627,5.5,4.486078995039685,1.0447625637352758,1.8574953608897722,20.23808286418979,25.029080729664464,14.023831709753981,6.079045399902046,18.491642870475886, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2342,2023-12-06 10:52:00+05:30,2151.60009765625,2155.39990234375,2150.5,2155.39990234375,2155.39990234375,4481,ACC.NS,2153.8899853515627,2168.920993652344,2159.2150146484373,2153.6887390136717,48.597020896695305,2159.814278738839,2167.455931773158,2152.17262570452,4.89990234375,4.51366721828704,0.7971572211599778,1.6454277329438134,19.226178720980297,24.054563370066866,13.880438398488264,29.340818385158546,14.723423562034109, ,Oversold,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2343,2023-12-06 10:53:00+05:30,2155.449951171875,2159.800048828125,2155.449951171875,2159.800048828125,2159.800048828125,3218,ACC.NS,2153.7649853515627,2168.9629931640625,2158.160009765625,2153.683740234375,54.43717839530438,2159.621425083705,2167.1171080733566,2152.1257420940537,4.400146484375,4.506099169359571,0.9450888549768024,1.5053599573504113,23.147303924746694,22.851835201563517,13.218533245181142,55.68907796441677,30.369647249825807, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2344,2023-12-06 10:54:00+05:30,2159.800048828125,2161.199951171875,2158.75,2159.5,2159.5,2208,ACC.NS,2153.778984375,2169.024493408203,2157.79501953125,2153.753741455078,53.98674261875898,2159.585710797991,2167.0786024794556,2152.0928191165262,2.449951171875,4.369022636193933,1.0262839452680055,1.4095447549339302,23.592015966737545,21.709243441485334,12.765412342612558,53.89237314152888,46.30742316370142, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2345,2023-12-06 10:55:00+05:30,2160.35009765625,2162.60009765625,2159.550048828125,2161.64990234375,2161.64990234375,1907,ACC.NS,2153.8169873046877,2169.0922436523438,2157.755029296875,2153.912493896484,56.74828722707434,2159.346418108259,2166.32898201357,2152.363854202948,3.10009765625,4.284427637531004,1.2497049699804847,1.3775767979432412,24.04640995467026,20.623781269411065,12.510241572546619,66.76607751122027,58.78250953905533, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2346,2023-12-06 10:56:00+05:30,2161.050048828125,2166.0,2160.0,2164.050048828125,2164.050048828125,6503,ACC.NS,2153.88798828125,2169.145993652344,2157.7150390625,2153.9962463378906,59.6591255888044,2159.1428571428573,2165.3565653603223,2152.9291489253924,6.0,4.3987991283622705,1.6019729570984964,1.4224560297742923,26.708669589532878,19.59259220594051,12.653183430987594,87.41966985887096,69.35937350387339, ,,Absent or Weak Trend,Bearish,Bearish,Bullish,Hold,Hold,Hold,Hold,Hold
2347,2023-12-06 10:57:00+05:30,2164.550048828125,2166.199951171875,2163.949951171875,2165.10009765625,2165.10009765625,3043,ACC.NS,2154.1609912109375,2169.226494140625,2158.2950439453125,2154.3324951171876,60.89894846772571,2159.3035714285716,2165.990852949888,2152.616289907255,2.25,4.255545853138119,1.9434748711055363,1.5266597980405412,25.608166220993176,18.61296259564348,12.81145879825962,92.99454180726826,82.39342972578652, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2348,2023-12-06 10:58:00+05:30,2165.5,2169.800048828125,2164.0,2169.800048828125,2169.800048828125,7867,ACC.NS,2154.4809912109376,2169.3104943847657,2159.1150390625,2154.8474975585937,65.94411032632095,2159.935721261161,2168.5279096286276,2151.343532893694,5.800048828125,4.358512718137244,2.5638103687697367,1.7340899121863806,28.45771907911573,17.682314465861307,13.338570814920264,100.0,93.4714038887131, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2349,2023-12-06 10:59:00+05:30,2169.800048828125,2171.800048828125,2168.64990234375,2170.0,2170.0,5126,ACC.NS,2154.818994140625,2169.4349951171876,2160.0450439453125,2155.498748779297,66.14425055423165,2160.557146344866,2170.59154293481,2150.5227497549217,3.150146484375,4.277954969219762,3.0365615174737286,1.9945842332438501,29.372398637642156,16.79819874256824,14.03335303909317,91.54908590750186,94.8478759049234, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2350,2023-12-06 11:00:00+05:30,2170.14990234375,2173.0,2167.25,2172.050048828125,2172.050048828125,9345,ACC.NS,2155.2219921875,2169.546494140625,2161.3250244140627,2156.0137451171877,68.20723250612457,2161.557146344866,2173.0737575995004,2150.0405350902315,5.75,4.3760913046051115,3.5358825630896717,2.302843899213015,27.903778705760047,17.557778219973795,14.469569919193528,95.77799479166667,95.77569356638953, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2351,2023-12-06 11:01:00+05:30,2171.949951171875,2172.14990234375,2168.64990234375,2169.0,2169.0,4808,ACC.NS,2155.6429931640623,2169.6992443847657,2163.02001953125,2156.516241455078,62.14037064958985,2162.34286063058,2174.2749673184376,2150.4107539427227,3.5,4.317685217631438,3.643484814099793,2.5709720821903708,26.508589770472042,16.679889308975103,14.883975955288872,82.22222222222221,89.8497676404636, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2352,2023-12-06 11:02:00+05:30,2169.10009765625,2169.10009765625,2163.25,2163.25,2163.25,1955,ACC.NS,2155.9049951171874,2169.8247448730467,2164.77001953125,2156.9899963378907,52.635278365579495,2162.5428641183034,2174.4351529899295,2150.6505752466774,5.85009765625,4.419846046872676,3.2275779188612432,2.7022932495245455,25.183160281948435,21.954594429986816,14.482237874172027,56.666666666666664,78.2222945601852, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2353,2023-12-06 11:03:00+05:30,2164.050048828125,2165.0,2163.199951171875,2164.0,2164.0,1541,ACC.NS,2156.072998046875,2169.937244873047,2165.630029296875,2157.3537475585936,53.63156215778019,2162.971435546875,2174.6076729496817,2151.3351981440683,1.800048828125,4.245192898956164,2.924772483345805,2.7467890962887975,23.924002267851012,20.915812357412104,14.093563351868621,60.0,66.29629629629632, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2354,2023-12-06 11:04:00+05:30,2164.85009765625,2165.0,2161.89990234375,2162.60009765625,2162.60009765625,2196,ACC.NS,2156.23,2170.0587451171873,2166.1350341796874,2157.779998779297,51.45593384995167,2163.4250139508927,2174.4572653982063,2152.392762503579,3.10009765625,4.1688532161090865,2.542527895524472,2.7059368561359327,22.727802154458455,21.42926208782411,13.535921687824143,53.77821180555556,56.81495949074076, ,,Absent or Weak Trend,Bearish,Bearish,Bearish,Hold,Hold,Hold,Hold,Bearish
2355,2023-12-06 11:05:00+05:30,2161.10009765625,2162.89990234375,2161.10009765625,2162.14990234375,2162.14990234375,1014,ACC.NS,2156.372001953125,2170.151745605469,2166.2100341796877,2158.107501220703,50.743033882199626,2164.1678641183034,2173.1691559565215,2155.1665722800853,1.7998046875,4.010916647535147,2.178160824348197,2.600381649778386,21.591412046735527,21.35483377346215,12.886669137070758,51.77734375000001,55.18518518518522, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2356,2023-12-06 11:06:00+05:30,2162.14990234375,2164.60009765625,2160.550048828125,2164.60009765625,2164.60009765625,4096,ACC.NS,2156.4610009765624,2170.244494628906,2166.32001953125,2158.48125,54.44248723419343,2164.825020926339,2172.400264304139,2157.2497775485394,4.050048828125,4.0135254595744705,2.0633228781352955,2.492969895449768,22.6299235764606,20.28709208478904,12.515284702367765,52.13744174723517,52.564332434263605, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2357,2023-12-06 11:07:00+05:30,2164.14990234375,2164.60009765625,2161.550048828125,2163.35009765625,2163.35009765625,2822,ACC.NS,2156.7219970703127,2170.346994628906,2166.2800048828126,2158.7537475585937,52.28503451256942,2165.078595842634,2172.187341835033,2157.9698498502353,3.050048828125,3.949293684144506,1.8501213775052747,2.3644001918608697,21.49842739763757,19.272737480549583,12.162469489399925,32.28138706140351,45.39872418621292, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2358,2023-12-06 11:08:00+05:30,2163.5,2164.64990234375,2162.0,2163.75,2163.75,4063,ACC.NS,2157.0939990234374,2170.4417443847656,2166.0800048828123,2158.991247558594,52.92771808817045,2165.382167271205,2171.845784133784,2158.9185504086263,2.64990234375,3.862667594784872,1.6939002021249507,2.230300193913686,20.48797531779665,18.3091006065221,11.835150000715462,31.226516127861174,38.54844831216664, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2359,2023-12-06 11:09:00+05:30,2162.5,2163.64990234375,2160.0,2161.0,2161.0,2700,ACC.NS,2157.4689990234374,2170.522244873047,2165.35,2159.211248779297,48.12711456506755,2165.3357456752233,2171.9142305053742,2158.7572608450723,3.75,3.8551564217992143,1.3328277689679453,2.050805708924538,19.463576551906815,19.98757404650512,11.309803427439755,7.6923076923076925,23.733403627190814, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2360,2023-12-06 11:10:00+05:30,2161.0,2162.449951171875,2160.0,2162.449951171875,2162.449951171875,3726,ACC.NS,2157.697998046875,2170.5742443847657,2164.435009765625,2159.536248779297,50.66778676785843,2165.221452985491,2171.939435960415,2158.503470010567,2.449951171875,3.7614760718042666,1.150412961613256,1.8707271594622816,18.49039772431147,18.988195344179857,10.810724182827833,18.845778245192307,19.254867355120414, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2361,2023-12-06 11:11:00+05:30,2161.75,2162.39990234375,2160.0,2160.199951171875,2160.199951171875,1932,ACC.NS,2157.89599609375,2170.6279943847658,2163.4150146484376,2160.026251220703,46.834364302443944,2164.8714425223216,2172.0715453824478,2157.6713396621954,2.449951171875,3.674041078475649,0.8148980787955225,1.65956134332893,17.565877838095894,18.038785576970863,10.336598900446509,1.5380859375,9.358723958333357, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2362,2023-12-06 11:12:00+05:30,2160.050048828125,2160.199951171875,2156.300048828125,2158.14990234375,2158.14990234375,4714,ACC.NS,2158.0939990234374,2170.673244628906,2162.510009765625,2160.4475036621093,43.597789906330355,2164.039289202009,2171.4581535425705,2156.6204248614476,3.89990234375,3.689098496160606,0.37920704666612437,1.403490483996369,16.687583946191097,22.151555414354508,10.52317942719611,11.076999546803503,10.486954576498627, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2363,2023-12-06 11:13:00+05:30,2157.75,2158.0,2157.0,2157.699951171875,2157.699951171875,1194,ACC.NS,2158.2589990234374,2170.703994140625,2161.8800048828125,2160.7362548828123,42.8970858686762,2163.160714285714,2170.460206194376,2155.8612223770524,1.14990234375,3.5198187526665654,-0.0023613146868228796,1.1223201242597307,15.853204748881542,21.043977643636776,10.700430927608233,8.382673274563981,6.999252919622518, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2364,2023-12-06 11:14:00+05:30,2157.75,2157.949951171875,2155.60009765625,2155.60009765625,2155.60009765625,1092,ACC.NS,2158.457998046875,2170.7304943847657,2161.1699951171877,2161.0300048828126,39.69103188031749,2161.9857177734375,2168.4289436157546,2155.5424919311204,2.349853515625,3.4418210701971277,-0.4687936581358372,0.804097367780617,15.060544511437463,22.025443956708425,11.104429713833126,0.0,6.486557607122518, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2365,2023-12-06 11:15:00+05:30,2156.0,2156.0,2152.0,2152.10009765625,2152.10009765625,4341,ACC.NS,2158.617998046875,2170.730244140625,2160.6599853515627,2161.3187561035156,34.99612742619159,2160.778581891741,2167.8178170130136,2153.7393467704683,4.0,3.4790329988506525,-1.1080920051899739,0.4216594931864988,14.307517285865586,26.09816357993269,12.00824146819849,0.5853630678735616,2.9893454474792045, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2366,2023-12-06 11:16:00+05:30,2152.0,2155.0,2152.0,2153.0,2153.0,1721,ACC.NS,2158.7139990234373,2170.6919946289063,2159.6449951171876,2161.3262573242187,37.057655742722936,2160.0464390345983,2167.9804863411464,2152.11239172805,3.0,3.4470974655939424,-1.5245518678516419,0.03241722097887055,13.592141421572308,24.793255400936058,12.866862634845585,7.6923076923076925,2.7592235867271087, ,Oversold,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2367,2023-12-06 11:17:00+05:30,2152.39990234375,2153.0,2150.0,2151.25,2151.25,6016,ACC.NS,2158.6969970703126,2170.6287438964846,2158.4699951171874,2161.1612548828125,34.749694984702614,2159.135724748884,2167.926254743604,2150.345194754164,3.0,3.4172909678876793,-1.973065414177654,-0.3686793060524345,12.91253435049369,26.479887199882686,13.945596023842025,8.333333333333332,5.537001364504886, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2368,2023-12-06 11:18:00+05:30,2150.699951171875,2152.449951171875,2147.949951171875,2148.14990234375,2148.14990234375,8467,ACC.NS,2158.63099609375,2170.5647436523436,2157.189990234375,2160.9500061035155,31.059366080502684,2158.1035679408483,2168.3048074784842,2147.9023284032123,4.5,3.489471570028501,-2.5492810778755484,-0.8047996604170574,12.266907632969005,28.093370316038698,15.208964598642938,1.1973159071970527,5.740985644279383, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2369,2023-12-06 11:19:00+05:30,2148.0,2150.449951171875,2146.699951171875,2149.949951171875,2149.949951171875,3341,ACC.NS,2158.5169970703123,2170.4737438964844,2155.739990234375,2160.7000061035155,35.35236068960333,2157.2321428571427,2167.971999323446,2146.492286390839,3.75,3.5068401320266007,-2.8280868215165356,-1.2094570926369532,11.653562251320553,28.47093302969065,16.544165256078713,18.10589883437836,9.21218269163627, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2370,2023-12-06 11:20:00+05:30,2149.89990234375,2151.949951171875,2147.89990234375,2148.699951171875,2148.699951171875,2552,ACC.NS,2158.5549951171874,2170.3374938964844,2154.62998046875,2160.3562561035155,33.77929775614264,2156.096418108259,2166.842303119582,2145.350533096936,4.050048828125,3.543054045099827,-3.1140105600211427,-1.5903677861137913,13.187701975720003,27.047386378206113,17.439295003392967,11.142091590386682,10.148435443987388, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2371,2023-12-06 11:21:00+05:30,2148.0,2151.75,2148.0,2150.0,2150.0,1823,ACC.NS,2158.6719970703125,2170.1869934082033,2153.25498046875,2160.0612548828126,36.92294234014114,2155.142839704241,2165.5073290558303,2144.7783503526516,3.75,3.5568504420931717,-3.1988299864065084,-1.9120602261723347,12.528316876934003,25.6950170592958,18.289668263341504,18.38472314785849,15.877571190874534, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2372,2023-12-06 11:22:00+05:30,2148.800048828125,2151.89990234375,2148.0,2150.949951171875,2150.949951171875,2603,ACC.NS,2158.7839990234374,2170.0509936523435,2152.12998046875,2159.6562561035157,39.19442466411732,2154.2285505022323,2163.605930547189,2144.8511704572757,3.89990234375,3.579720568870294,-3.153050469306436,-2.160258274799155,12.11127819097718,24.41026620633101,19.058983854065996,25.073818543218056,18.2002110938211, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2373,2023-12-06 11:23:00+05:30,2151.35009765625,2151.449951171875,2149.050048828125,2149.75,2149.75,2068,ACC.NS,2158.887001953125,2169.941494140625,2151.489990234375,2159.290008544922,37.36405458616456,2153.424979073661,2162.2557387158786,2144.594219431443,2.39990234375,3.501066020528941,-3.176973727804125,-2.3636013654001493,11.505714281428322,23.189752896014454,19.789833665254267,19.365389384920633,20.94131035866575, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2374,2023-12-06 11:24:00+05:30,2149.199951171875,2151.35009765625,2149.0,2151.0,2151.0,1091,ACC.NS,2158.9510009765627,2169.7604943847655,2150.6349853515626,2158.933758544922,40.48217435519505,2152.6071254185267,2159.936208838559,2145.2780419984942,2.35009765625,3.424334796243678,-3.059797092977078,-2.502840510915535,10.930428567356904,22.103343427126756,20.491477172613386,27.388931220551417,23.942713049563395, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2375,2023-12-06 11:25:00+05:30,2151.0,2152.050048828125,2148.449951171875,2150.0,2150.0,4552,ACC.NS,2159.082001953125,2169.609744873047,2150.1349853515626,2158.690008544922,38.81734526230969,2151.8785574776784,2157.9664580265994,2145.7906569287575,3.60009765625,3.4360523202440993,-3.0128946344320866,-2.6048513356188456,11.40244688553354,20.998176255770414,20.94769726791201,24.44480613425926,23.733042246577128, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2376,2023-12-06 11:26:00+05:30,2149.550048828125,2151.89990234375,2146.949951171875,2151.800048828125,2151.800048828125,1795,ACC.NS,2159.03900390625,2169.4574951171876,2149.889990234375,2158.392510986328,43.33477505735026,2151.4249965122767,2156.4254312738194,2146.424561750734,4.949951171875,3.536978910352826,-2.7982190736765915,-2.6435248832303953,10.832324541256861,22.06872113809648,21.607917188015875,45.13341255266285,32.3223833024912, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2377,2023-12-06 11:27:00+05:30,2152.0,2152.5,2148.64990234375,2152.0,2152.0,1867,ACC.NS,2158.89900390625,2169.3517456054688,2149.85,2158.223760986328,43.8308930353396,2151.0178571428573,2154.649075585379,2147.386638700336,3.85009765625,3.5578534934126376,-2.582186913235091,-2.6312572892313346,11.134050595377156,20.965285081191652,22.058897956604127,47.111545138888886,38.89658794193702, ,,Absent or Weak Trend,Bearish,Bearish,Bullish,Hold,Hold,Hold,Hold,Bullish
2378,2023-12-06 11:28:00+05:30,2151.550048828125,2154.0,2148.199951171875,2148.550048828125,2148.550048828125,2782,ACC.NS,2158.7470068359376,2169.21724609375,2149.935009765625,2158.080010986328,37.69806138582303,2150.5142822265625,2153.327162693666,2147.701401759459,5.800048828125,3.707333182393462,-2.6587140956798976,-2.6367486505210476,12.600365590879118,19.917020827132067,22.080990468330352,19.893418738350878,37.37945880996756, ,,Absent or Weak Trend,Bearish,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold
2379,2023-12-06 11:29:00+05:30,2148.550048828125,2150.199951171875,2148.5,2149.949951171875,2149.949951171875,1995,ACC.NS,2158.5580078125,2169.1024963378904,2149.9900146484374,2157.7812622070314,41.28792250504183,2150.3607003348216,2153.042196357855,2147.679204311788,1.699951171875,3.5735077150255643,-2.5766994323312247,-2.6247388068830833,11.970347311335159,18.92116978577546,22.101978354470265,39.1563961526017,35.387120009947175, ,,Absent or Weak Trend,Bearish,Bearish,Bullish,Hold,Hold,Hold,Hold,Bullish
2380,2023-12-06 11:30:00+05:30,2150.199951171875,2151.39990234375,2148.0,2149.64990234375,2149.64990234375,703,ACC.NS,2158.2890087890623,2168.9882458496095,2150.02001953125,2157.602508544922,40.745996603085516,2150.121407645089,2152.3831484669136,2147.859666823265,3.39990234375,3.561934023607193,-2.50701435266501,-2.6011939160394686,13.056239544489442,17.975111296486688,21.78944431366825,40.410019731781546,33.15327820757806, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2381,2023-12-06 11:31:00+05:30,2149.800048828125,2150.14990234375,2148.14990234375,2149.25,2149.25,2502,ACC.NS,2158.0890087890625,2168.86224609375,2150.2000244140627,2157.472509765625,39.99256669855471,2149.9785505022323,2152.189178512712,2147.767922491753,2.0,3.457805088700047,-2.455748857811159,-2.572104904393807,12.403427567264968,17.07635573166235,21.49253697490634,34.93194207551587,38.16611931996639, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bearish
2382,2023-12-06 11:32:00+05:30,2149.5,2150.35009765625,2148.10009765625,2149.5,2149.5,2988,ACC.NS,2157.7790087890626,2168.7219958496094,2150.27001953125,2157.4200073242187,40.73040401934741,2150.0749860491073,2152.0648838061625,2148.085088292052,2.25,3.377284749453377,-2.367654822152872,-2.53121488794562,12.079641195425678,16.222537945079228,21.149814324966055,38.3565767031203,37.89951283680593, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2383,2023-12-06 11:33:00+05:30,2148.800048828125,2150.550048828125,2148.39990234375,2150.550048828125,2150.550048828125,857,ACC.NS,2157.435009765625,2168.569245605469,2150.0150146484375,2157.253759765625,43.85313961180428,2150.117850167411,2152.120937360358,2148.1147629744637,2.150146484375,3.2954755317814852,-2.1878888783294315,-2.4625496860223826,11.779031395509875,15.411411047825267,20.760275161894064,51.064861308307655,41.451126695647964, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2384,2023-12-06 11:34:00+05:30,2150.64990234375,2150.75,2148.0,2150.199951171875,2150.199951171875,1627,ACC.NS,2157.1790087890627,2168.422745361328,2150.160009765625,2157.025006103516,43.03894310167059,2150.2249930245534,2152.067262028224,2148.382724020883,2.75,3.259110496329386,-2.050041426221469,-2.3800480340622,11.190079825734381,15.25435504825508,20.49071708112569,46.09897149980954,45.17346983707918, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Bullish
2385,2023-12-06 11:35:00+05:30,2149.699951171875,2152.60009765625,2148.5,2152.60009765625,2152.60009765625,2409,ACC.NS,2156.9580078125,2168.280744628906,2150.0300048828126,2156.758752441406,49.90567793138261,2150.410714285714,2152.613728423607,2148.2077001478215,4.10009765625,3.3151763069907605,-1.727214313409604,-2.249481289931681,13.420921633476018,14.491637295842324,19.657979418177145,80.14336669321605,59.102399833777774, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2386,2023-12-06 11:36:00+05:30,2152.14990234375,2153.949951171875,2152.14990234375,2153.949951171875,2153.949951171875,1164,ACC.NS,2156.7720068359376,2168.161494140625,2150.289990234375,2156.536248779297,53.314379280069765,2150.625,2153.4825220881667,2147.7674779118333,1.800048828125,3.2141678083997096,-1.3469231119438518,-2.0689696543341154,14.849724713531387,13.767055431050206,18.864247306190073,99.29009246112824,75.17747688471796, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
2387,2023-12-06 11:37:00+05:30,2154.449951171875,2156.0,2153.0,2156.0,2156.0,2119,ACC.NS,2156.686005859375,2168.0654943847658,2150.5349853515627,2156.2837463378905,57.98976849064022,2151.0714285714284,2154.9962155583266,2147.1466415845302,3.0,3.1998899545063955,-0.870087955139752,-1.8291933144952426,17.310549931172027,13.078702659497695,18.61730860852806,100.0,93.14448638478144, ,,Absent or Weak Trend,Bearish,Bearish,Hold,Hold,Hold,Hold,Hold,Hold
