,Unnamed: 0,Stock,Dividend Yield,Mkt Cap (Rs. Cr.),TTM EPS See historical trend,Open,Open.1,Year,Total Assets,Minority Interest,Net CashFlow From Operating Activities,Total Shareholders Funds,Total Current Assets,Cash And Cash Equivalents,Current Investments,Total Current Liabilities,Long Term Borrowings,Short Term Borrowings,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Finance Costs,Other Income,Net Cash Used In Investing Activities,Inventories,Current Assets,Current Liabilities,Working Capital,Minority Interest Balance Sheet,Other Income PnL,EBIT,ROC,BookToMkt,Net Debt,TEV,EarningYield,Rank EarningYield,Rank ROC,CombRank,MagicFormulaRank,CombinedRank,Current_Ratio,Quick_Ratio
134,134,tatacommunications,1.11,53742,57.33  (-5.52% YoY),1885.05,- -,23,20552.62,"Attribute
Minority Interest    30.34
Minority Interest    -4.91
Minority Interest    -4.91
Name: First Date, dtype: object",4384.35,1518.26,5810.99,1062.57,759.56,9785.94,5008.58,2524.9,1987.11,432.46,"Attribute
Other Income    363.15
Other Income    363.15
Name: First Date, dtype: object",-1841.63,160.0,3988.86,7261.040000000001,-3272.1800000000007,30.34,363.15,2056.42,0.2574009565449226,0.028250902459901,-697.52,53074.82,0.0387456801549209,61.0,33.0,146.0,30.0,28.0,0.5493510571488381,0.5273156462435132
135,135,tataconsultancyservices,3.19,1319472,119.55  (+12.78% YoY),3580.0,- -,23,143651.0,"Attribute
Minority Interest     782.00
Minority Interest    -156.00
Minority Interest    -156.00
Name: First Date, dtype: object",41965.0,90424.0,110270.0,11032.0,36897.0,43558.0,0.0,0.0,56907.0,779.0,"Attribute
Other Income    3449.00
Other Income    3449.00
Name: First Date, dtype: object",39.0,28.0,62341.0,43558.0,18783.0,782.0,3449.0,54237.0,0.6831544740024184,0.0685304424800223,-5685.79,1314568.21,0.0412584144264374,59.0,4.0,82.0,9.0,8.0,1.431218145920382,1.4305753248542175
136,136,tataconsumerproducts,0.97,80796,13.62  (+24.76% YoY),880.8,- -,23,22811.13,"Attribute
Minority Interest     850.17
Minority Interest    -116.37
Minority Interest    -116.37
Name: First Date, dtype: object",1461.29,16276.71,8308.58,2796.94,754.74,3924.68,206.12,976.7,1634.11,87.16,"Attribute
Other Income    168.88
Other Income    168.88
Name: First Date, dtype: object",-827.82,2701.67,4756.9,2947.98,1808.92,850.17,168.88,1552.39,0.1058742009426711,0.2014544036833506,-326.65,81319.52,0.0190900044663323,98.0,103.0,261.0,121.0,95.0,1.6136133895073914,0.6971655167267077
137,137,tatamotors,0.31,212130,31.98  (+202.08% YoY),640.7,- -,23,336081.38,"Attribute
Minority Interest    7277.72
Minority Interest    -275.58
Minority Interest    -275.58
Name: First Date, dtype: object",35388.01,45319.33,151528.47,37015.56,18838.31,155027.33,88695.81,36964.66,1467.02,10225.48,"Attribute
Other Income    4633.19
Other Income    4633.18
Name: First Date, dtype: object",-16804.16,40755.39,95674.6,118062.66999999998,-22388.069999999974,7277.72,4633.19,7059.31,0.0526954805252506,0.2136394192240607,25197.09,244604.81,0.0288600620731865,78.0,139.0,336.0,125.0,123.0,0.8103713053414768,0.46516998133279563
138,138,thetatapowercompany,0.76,83718,11.00  (+63.88% YoY),265.35,- -,23,128349.04,"Attribute
Minority Interest    5416.69
Minority Interest    -473.23
Minority Interest    -473.23
Name: First Date, dtype: object",7159.13,28787.43,39525.0,11206.53,1149.6,45328.12,30708.49,18265.94,1333.49,4371.65,"Attribute
Other Income    1438.02
Other Income    1438.02
Name: First Date, dtype: object",-7375.25,3942.88,27168.870000000003,27062.180000000004,106.68999999999868,5416.69,1438.02,4267.119999999999,0.0641138733742286,0.3438618934996058,-691.03,88443.66,0.0482467595755308,51.0,131.0,254.0,108.0,88.0,1.003942402275057,0.8582453446100794
139,139,tatasteel,2.81,156802,1.33  (-95.84% YoY),130.45,- -,23,288021.74,"Attribute
Minority Interest    2093.11
Minority Interest     685.05
Minority Interest     685.05
Name: First Date, dtype: object",21683.08,103082.1,86665.54,13357.26,3630.06,97295.13,51446.33,26571.37,17703.74,6298.7,"Attribute
Other Income    1037.48
Other Income    1037.48
Name: First Date, dtype: object",-18679.84,54415.33,69678.22,70723.76000000001,-1045.540000000008,2093.11,1037.48,22964.960000000003,0.1369059989195347,0.6574029667988929,-4101.02,154794.09,0.1483581188403252,10.0,79.0,111.0,24.0,16.0,0.9852165665400142,0.2158099343134471
140,140,techmahindra,3.92,124251,45.05  (-25.96% YoY),1282.0,- -,23,46153.3,"Attribute
Minority Interest    470.20
Minority Interest    -25.70
Minority Interest    -25.70
Name: First Date, dtype: object",5572.0,27923.2,24432.7,4254.7,2783.2,14551.4,128.8,1449.4,6474.5,325.6,"Attribute
Other Income    965.00
Other Income    965.00
Name: First Date, dtype: object",-278.5,23.6,17394.8,13102.0,4292.799999999999,470.2,965.0,5835.1,0.2311232755171963,0.2247321953143234,106506.71,231227.91,0.0252352754475011,84.0,41.0,138.0,55.0,25.0,1.3276446344069608,1.3258433826896658
141,141,theramcocements,0.23,20664,11.85  (-65.81% YoY),884.3,- -,23,14594.74,"Attribute
Minority Interest     7.00
Minority Interest    -0.23
Minority Interest    -0.23
Name: First Date, dtype: object",1411.5,6861.06,1886.87,170.33,0.0,3088.09,3622.16,865.26,471.98,240.52,"Attribute
Other Income    32.93
Other Income    32.93
Name: First Date, dtype: object",-1694.13,883.61,1716.54,2222.83,-506.29,7.0,32.93,679.57,0.0607944964059347,0.3320296167247387,,,,148.0,134.0,,149.0,,0.7722317946041758,0.37471601516985104
142,142,titancompany,0.3,293560,36.25  (+9.81% YoY),3314.0,- -,23,27023.0,"Attribute
Minority Interest     53.00
Minority Interest    -24.00
Minority Interest    -24.00
Name: First Date, dtype: object",1370.0,11851.0,22407.0,1343.0,2164.0,13264.0,0.0,7494.0,4446.0,300.0,"Attribute
Other Income    308.00
Other Income    308.00
Name: First Date, dtype: object",-1811.0,16584.0,18900.0,5770.0,13130.0,53.0,308.0,4438.0,0.2465281635373847,0.0403699414089112,,,,148.0,35.0,,109.0,,3.2755632582322356,0.40138648180242636
143,143,torrentpharmaceuticals,1.17,63768,37.23  (-21.34% YoY),1887.4,- -,23,15011.85,"Attribute
Minority Interest    0.00
Minority Interest    0.00
Minority Interest      --
Name: First Date, dtype: object",2368.13,6198.07,5329.18,571.46,156.09,5447.3,2496.22,2801.08,1847.16,333.44,"Attribute
Other Income    45.14
Other Income    45.00
Name: First Date, dtype: object",-2415.31,2229.64,4601.63,2646.2200000000003,1955.41,0.0,45.14,2135.46,0.1954849499858567,0.0971971835403337,241280.02,305048.02,0.0070004060344335,124.0,53.0,226.0,102.0,70.0,1.7389446077801543,0.8963691605384284
144,144,trent,0.11,73287,13.72  (+34.39% YoY),2052.0,- -,23,8081.53,"Attribute
Minority Interest    67.48
Minority Interest    51.00
Minority Interest    51.00
Name: First Date, dtype: object",594.88,2595.49,2377.78,86.3,545.74,1093.98,497.95,0.0,471.66,369.22,"Attribute
Other Income    260.92
Other Income    260.92
Name: First Date, dtype: object",-102.64,1361.16,1745.74,1093.98,651.76,67.48,260.92,579.96,0.1928609908417966,0.0354154215618049,114512.0,187866.48,0.0030870861049826,133.0,54.0,323.0,111.0,121.0,1.595769575312163,0.35154207572350493
145,145,upl,1.61,46725,38.09  (-25.33% YoY),625.05,- -,23,88577.0,"Attribute
Minority Interest    5585.00
Minority Interest    -844.00
Minority Interest    -844.00
Name: First Date, dtype: object",7751.0,26858.0,42028.0,6097.0,46.0,29037.0,20144.0,2855.0,5163.0,2963.0,"Attribute
Other Income    477.00
Other Income    477.00
Name: First Date, dtype: object",-1490.0,13985.0,35885.0,26182.0,9703.0,5585.0,477.0,7649.0,0.1747943327239488,0.5748100588550027,6612.28,58922.28,0.1298150716503163,16.0,60.0,111.0,14.0,17.0,1.370598120846383,0.8364525246352456
146,146,ultratechcement,0.45,244175,179.03  (-28.45% YoY),8590.0,- -,23,91386.96,"Attribute
Minority Interest    55.63
Minority Interest    -9.44
Minority Interest    -9.44
Name: First Date, dtype: object",9068.51,54324.54,20742.9,1149.59,5836.6,23431.79,5356.41,4544.37,7412.22,822.72,"Attribute
Other Income    503.08
Other Income    503.08
Name: First Date, dtype: object",-7187.07,6611.83,13756.71,18887.42,-5130.710000000001,55.63,503.08,7731.860000000001,0.1225805868596368,0.222481990375755,-4164.92,240065.71,0.032207265252501,71.0,88.0,259.0,90.0,92.0,0.7283530519255674,0.37828777037837885
147,147,unitedbreweries,0.47,42302,10.52  (-44.00% YoY),1601.0,- -,23,6280.39,"Attribute
Minority Interest     4.61
Minority Interest    -0.70
Minority Interest    -0.70
Name: First Date, dtype: object",-119.57,3964.89,3686.45,395.29,0.0,2277.46,0.0,0.0,450.43,4.64,"Attribute
Other Income    49.43
Other Income    49.43
Name: First Date, dtype: object",-120.83,1427.81,3291.16,2277.46,1013.6999999999998,4.61,49.43,405.64,0.1136373823397579,0.0937281925204482,1695.06,44001.67,0.0092187410159659,122.0,96.0,315.0,127.0,119.0,1.4451011214247451,0.8181702422874605
148,148,unitedspirits,0.0,75550,18.52  (+29.46% YoY),1039.95,- -,23,9761.5,"Attribute
Minority Interest     0.00
Minority Interest    10.50
Minority Interest    10.50
Name: First Date, dtype: object",614.7,5999.5,6234.6,883.3,255.8,3624.3,0.3,0.8,1103.6,103.9,"Attribute
Other Income    73.10
Other Income    73.10
Name: First Date, dtype: object",-53.2,2230.0,5095.5,3623.5,1472.0,0.0,73.1,1134.4,0.2216794012467512,0.0794109861019192,1919.6000000000004,77469.6,0.014643163253715,111.0,43.0,307.0,86.0,115.0,1.4062370636125294,0.7908099903408307
149,149,vedanta,43.79,86165,23.65  (-53.69% YoY),235.0,- -,23,196356.0,"Attribute
Minority Interest    10004.00
Minority Interest    -3929.00
Minority Interest    -3929.00
Name: First Date, dtype: object",33065.0,39425.0,60507.0,9254.0,12636.0,88026.0,43474.0,22706.0,20493.0,6225.0,"Attribute
Other Income    2851.00
Other Income    2851.00
Name: First Date, dtype: object",-693.0,15012.0,38617.0,65320.0,-26703.0,10004.0,2851.0,23867.0,0.2477088976762047,0.4575523704520396,419.94,96588.94,0.2470986843835329,5.0,34.0,45.0,4.0,4.0,0.5911971830985916,0.3613747703612982
150,150,vodafoneidealimited,0.0,53548,-6.13,10.95,- -,23,207242.7,"Attribute
Minority Interest    0.00
Minority Interest    0.00
Minority Interest      --
Name: First Date, dtype: object",18868.7,-74359.1,13902.9,855.4,0.0,60022.7,935.1,12295.9,-29275.7,23354.3,"Attribute
Other Income    311.30
Other Income    311.30
Name: First Date, dtype: object",-5413.6,16.3,13047.5,47726.8,-34679.3,0.0,311.3,-6232.700000000002,0.1005541797413828,-1.3886438335698814,69350.54000000001,122898.54,-0.0507141907462855,138.0,108.0,400.0,136.0,132.0,0.27337889822908723,0.2730373710368179
151,151,voltas,0.49,28845,4.70  (-68.35% YoY),875.0,- -,23,10279.01,"Attribute
Minority Interest    41.65
Minority Interest    -1.21
Minority Interest    -1.21
Name: First Date, dtype: object",159.38,5452.07,6446.49,708.38,307.16,4619.54,21.15,594.82,671.61,29.59,"Attribute
Other Income    168.45
Other Income    168.45
Name: First Date, dtype: object",-81.6,1591.97,5430.95,4024.72,1406.23,41.65,168.45,532.75,0.0993999619378841,0.1890126538394869,,,,148.0,109.0,,139.0,,1.3493982190065397,0.9538502057285972
152,152,wipro,0.23,224587,22.32  (+5.94% YoY),434.25,- -,23,117133.7,"Attribute
Minority Interest     58.90
Minority Interest    -16.50
Minority Interest    -16.50
Name: First Date, dtype: object",13060.1,77667.9,66109.6,9188.0,30923.2,26775.3,6127.2,8882.1,14771.4,1007.7,"Attribute
Other Income    2265.70
Other Income    2265.70
Name: First Date, dtype: object",-8406.5,118.8,25998.400000000005,17893.199999999997,8105.200000000008,58.9,2265.7,13513.4,0.1618580606832979,0.3458254484898947,5561.94,230207.84,0.0587008678766109,41.0,67.0,238.0,37.0,80.0,1.4529765497507439,1.446337156014576
153,153,zeeentertainmententerprises,0.0,25415,-1.17,268.0,- -,23,13728.35,"Attribute
Minority Interest    0.00
Minority Interest    0.00
Minority Interest      --
Name: First Date, dtype: object",129.05,10721.87,11391.83,804.02,0.0,2653.56,4.0,1.89,803.65,70.24,"Attribute
Other Income    79.72
Other Income    79.72
Name: First Date, dtype: object",-201.58,7307.89,10587.81,2651.67,7936.139999999999,0.0,79.72,794.17,0.0800272880990433,0.4218717292937242,-5770.29,19644.71,0.0404266593907469,60.0,127.0,342.0,112.0,125.0,3.992883729875889,1.2369261635120505
154,154,zyduslifesciences,0.96,63237,24.98  (-42.11% YoY),645.0,- -,23,25756.4,"Attribute
Minority Interest    2172.50
Minority Interest    -131.60
Minority Interest    -131.60
Name: First Date, dtype: object",2688.8,17515.8,10016.4,573.1,619.3,5530.7,0.0,1163.2,3193.9,129.9,"Attribute
Other Income    186.60
Other Income    186.60
Name: First Date, dtype: object",1171.2,3413.3,8824.0,4367.5,4456.5,2172.5,186.6,3137.2000000000003,0.1732694867418907,0.2769865743156696,-598.57,64810.93,0.0484054155680222,50.0,61.0,172.0,39.0,42.0,2.0203777904979967,1.2388551803091012
