,date,df_heading,text,SourceTag,Heading NER,Text NER,hf_heading,heading labels,heading scores
255,"September 29, 2023 04:52 PM IST","The Reading List: September 29, 2023","A selection of articles and social media gems from the world of economy, business and finance, curated by our research and opinion teams",economy_news1,"['September 29, 2023']",[],"The Reading List: September 29, 2023","['positive', 'negative']","[0.6834854483604431, 0.3165145218372345]"
256,"September 29, 2023 04:51 PM IST","Business in the Week Ahead (October 2-7, 2023)","It’s a long business week coming up. But it will be a truncated one, October 2 being a market holiday due to Gandhi Jayanti. Get ready for the RBI policy decision and the GST Council meet outcome. That apart, a slew of macro indicators will show where the global as well as Indian economies stand – and where they are headed",economy_news1,"['the Week Ahead', 'October 2-7, 2023']","['a long business week', 'October 2', 'Gandhi Jayanti', 'RBI', 'GST Council', 'Indian']","Business in the Week Ahead (October 2-7, 2023)","['positive', 'negative']","[0.6794622540473938, 0.3205377757549286]"
257,"September 29, 2023 04:51 PM IST","Business in the Week Ahead (October 2-7, 2023)","It’s a long business week coming up. But it will be a truncated one, October 2 being a market holiday due to Gandhi Jayanti. Get ready for the RBI policy decision and the GST Council meet outcome. That apart, a slew of macro indicators will show where the global as well as Indian economies stand – and where they are headed",economy_news1,"['the Week Ahead', 'October 2-7, 2023']","['a long business week', 'October 2', 'Gandhi Jayanti', 'RBI', 'GST Council', 'Indian']","Business in the Week Ahead (October 2-7, 2023)","['positive', 'negative']","[0.6794622540473938, 0.3205377757549286]"
258,"September 29, 2023 04:51 PM IST","Business in the Week Ahead (October 2-7, 2023)","It’s a long business week coming up. But it will be a truncated one, October 2 being a market holiday due to Gandhi Jayanti. Get ready for the RBI policy decision and the GST Council meet outcome. That apart, a slew of macro indicators will show where the global as well as Indian economies stand – and where they are headed",stock_news2,"['the Week Ahead', 'October 2-7, 2023']","['a long business week', 'October 2', 'Gandhi Jayanti', 'RBI', 'GST Council', 'Indian']","Business in the Week Ahead (October 2-7, 2023)","['positive', 'negative']","[0.6794622540473938, 0.3205377757549286]"
259,"September 29, 2023 04:51 PM IST","Business in the Week Ahead (October 2-7, 2023)","It’s a long business week coming up. But it will be a truncated one, October 2 being a market holiday due to Gandhi Jayanti. Get ready for the RBI policy decision and the GST Council meet outcome. That apart, a slew of macro indicators will show where the global as well as Indian economies stand – and where they are headed",stock_news2,"['the Week Ahead', 'October 2-7, 2023']","['a long business week', 'October 2', 'Gandhi Jayanti', 'RBI', 'GST Council', 'Indian']","Business in the Week Ahead (October 2-7, 2023)","['positive', 'negative']","[0.6794622540473938, 0.3205377757549286]"
260,"September 29, 2023 04:30 PM IST",Weekly Numerics | India’s population is ageing while its youth is finding it hard to get jobs,"According to latest estimates, the number of elderly people in India will surpass that of that of the younger cohorts by 2046. Meanwhile, youth unemployment rate is on the rise in the country.",economy_news1,['India'],"['India', '2046']",Weekly Numerics | India’s population is ageing while its youth is finding it hard to get jobs,"['negative', 'positive']","[0.9647645950317383, 0.03523542359471321]"
261,"September 29, 2023 05:22 PM IST",India's April-August fiscal deficit widens to Rs 6.43 lakh crore but tax collections surge,"The government's fiscal deficit for only August, was Rs 37,233 crore, down 81 percent from the same month of the previous year, as tax collections surged",economy_news1,"['India', 'April-August', 'Rs 6.43']","['only August', 'Rs 37,233', '81 percent', 'the same month of the previous year']",India's April-August fiscal deficit widens to Rs 6.43 lakh crore but tax collections surge,"['negative', 'positive']","[0.8059117794036865, 0.19408825039863586]"
262,"September 29, 2023 02:56 PM IST","India imports of Russian, Iraqi oil rebound in September","India, the world's third biggest oil importer and consumer, also raised imports from Iraq while taking less Saudi oil, the data showed.",economy_news1,"['India', 'Russian', 'Iraqi', 'September']","['India', 'third', 'Iraq', 'Saudi']","India imports of Russian, Iraqi oil rebound in September","['positive', 'negative']","[0.9567150473594666, 0.04328491911292076]"
263,"September 29, 2023 04:23 PM IST",Moneycontrol Pro Panorama | Oil in the Asian ointment,"In today's edition of Moneycontrol Pro Panorama: Eurozone slump has surprises for Indian market, criticism can help refine ESG framework, time for India to up peace initiative in Ukraine, bank reforms urgent as climate goals wait, and more",economy_news1,"['Moneycontrol Pro Panorama', 'Asian']","['today', 'Moneycontrol Pro Panorama', 'Indian', 'India', 'Ukraine']",Moneycontrol Pro Panorama | Oil in the Asian ointment,"['negative', 'positive']","[0.9369124174118042, 0.06308754533529282]"
264,"September 29, 2023 01:05 PM IST","Remittances hit 4-quarter low in April-June, but no issues seen in CAD financing","According to data released on September 28 by the Reserve Bank of India, India's Current Account Deficit surged to $9.2 billion in the first quarter of 2023-24",economy_news1,"['4-quarter', 'April-June', 'CAD']","['September 28', 'the Reserve Bank of India', 'India', '$9.2 billion', 'the first quarter of']","Remittances hit 4-quarter low in April-June, but no issues seen in CAD financing","['negative', 'positive']","[0.728971004486084, 0.27102893590927124]"
265,"September 29, 2023 12:32 PM IST",India aiming to monetize $24 billion worth of highways by 2027,"With 4,000 kilometers to 4,500 kilometers (2,796.2 miles) of new roads likely to be commissioned annually by the National Highways Authority of India over the next three years, the government can monetize these assets through a Infrastructure Investment Trust or toll-operate-transfer model, CareEdge Ratings said in a note on Thursday.",economy_news1,"['India', '$24 billion', '2027']","['4,000 kilometers', '4,500 kilometers', '2,796.2 miles', 'annually', 'the National Highways Authority of India', 'the next three years', 'a Infrastructure Investment Trust', 'CareEdge Ratings', 'Thursday']",India aiming to monetize $24 billion worth of highways by 2027,"['positive', 'negative']","[0.8508939743041992, 0.14910607039928436]"
266,"September 29, 2023 12:24 PM IST",Proposed Galathea Bay container transhipment port likely to struggle for traffic,"Galathea Bay will have to compete very aggressively, being a pure transhipment port, without the benefit of originating/terminating traffic. However, the opportunity that it provides for India’s strategic security in the Bay of Bengal could be a key consideration.",economy_news1,['Galathea Bay'],"['Galathea Bay', 'India', 'the Bay of Bengal']",Proposed Galathea Bay container transhipment port likely to struggle for traffic,"['negative', 'positive']","[0.975493848323822, 0.024506177753210068]"
267,"September 29, 2023 12:22 PM IST",Accenture: IT consultancy can weather spending slowdown,"Despite a fall in spending by clients, the group looks better placed than many of its rivals",economy_news1,[],[],Accenture: IT consultancy can weather spending slowdown,"['positive', 'negative']","[0.9893864989280701, 0.010613554157316685]"
268,"September 29, 2023 11:25 AM IST",Reforming multilateral development banks is urgent as climate goals await,"Multilateral development banks will have to triple their lending by 2030 and Larry Summers prescribes that they look at new areas like derivatives, mutual funds, insurance and guarantees to raise money",economy_news1,[],"['2030', 'Larry Summers']",Reforming multilateral development banks is urgent as climate goals await,"['negative', 'positive']","[0.5981836318969727, 0.40181636810302734]"
269,"September 29, 2023 11:25 AM IST",Reforming multilateral development banks is urgent as climate goals await,"Multilateral development banks will have to triple their lending by 2030 and Larry Summers prescribes that they look at new areas like derivatives, mutual funds, insurance and guarantees to raise money",economy_news1,[],"['2030', 'Larry Summers']",Reforming multilateral development banks is urgent as climate goals await,"['negative', 'positive']","[0.5981836318969727, 0.40181636810302734]"
270,"September 29, 2023 11:25 AM IST",Reforming multilateral development banks is urgent as climate goals await,"Multilateral development banks will have to triple their lending by 2030 and Larry Summers prescribes that they look at new areas like derivatives, mutual funds, insurance and guarantees to raise money",stock_news3,[],"['2030', 'Larry Summers']",Reforming multilateral development banks is urgent as climate goals await,"['negative', 'positive']","[0.5981836318969727, 0.40181636810302734]"
271,"September 29, 2023 11:25 AM IST",Reforming multilateral development banks is urgent as climate goals await,"Multilateral development banks will have to triple their lending by 2030 and Larry Summers prescribes that they look at new areas like derivatives, mutual funds, insurance and guarantees to raise money",stock_news3,[],"['2030', 'Larry Summers']",Reforming multilateral development banks is urgent as climate goals await,"['negative', 'positive']","[0.5981836318969727, 0.40181636810302734]"
272,"September 29, 2023 12:20 PM IST",This year’s hottest tech IPO may be a transportation company,"One standout fact about Cainiao is that it is the second-largest contributor to Alibaba’s profit growth, despite accounting for just 9.2% of group revenue. Punching above its weight within the Alibaba empire is what makes the logistics company the perfect choice to lead the coming parade of IPOs",economy_news1,"['year', 'IPO']","['One', 'Cainiao', 'second', 'Alibaba', 'just 9.2%', 'Alibaba']",This year’s hottest tech IPO may be a transportation company,"['positive', 'negative']","[0.9553813934326172, 0.0446186400949955]"
273,"September 29, 2023 12:20 PM IST",This year’s hottest tech IPO may be a transportation company,"One standout fact about Cainiao is that it is the second-largest contributor to Alibaba’s profit growth, despite accounting for just 9.2% of group revenue. Punching above its weight within the Alibaba empire is what makes the logistics company the perfect choice to lead the coming parade of IPOs",economy_news1,"['year', 'IPO']","['One', 'Cainiao', 'second', 'Alibaba', 'just 9.2%', 'Alibaba']",This year’s hottest tech IPO may be a transportation company,"['positive', 'negative']","[0.9553813934326172, 0.0446186400949955]"
274,"September 29, 2023 12:20 PM IST",This year’s hottest tech IPO may be a transportation company,"One standout fact about Cainiao is that it is the second-largest contributor to Alibaba’s profit growth, despite accounting for just 9.2% of group revenue. Punching above its weight within the Alibaba empire is what makes the logistics company the perfect choice to lead the coming parade of IPOs",stock_news3,"['year', 'IPO']","['One', 'Cainiao', 'second', 'Alibaba', 'just 9.2%', 'Alibaba']",This year’s hottest tech IPO may be a transportation company,"['positive', 'negative']","[0.9553813934326172, 0.0446186400949955]"
275,"September 29, 2023 12:20 PM IST",This year’s hottest tech IPO may be a transportation company,"One standout fact about Cainiao is that it is the second-largest contributor to Alibaba’s profit growth, despite accounting for just 9.2% of group revenue. Punching above its weight within the Alibaba empire is what makes the logistics company the perfect choice to lead the coming parade of IPOs",stock_news3,"['year', 'IPO']","['One', 'Cainiao', 'second', 'Alibaba', 'just 9.2%', 'Alibaba']",This year’s hottest tech IPO may be a transportation company,"['positive', 'negative']","[0.9553813934326172, 0.0446186400949955]"
276,"September 29, 2023 11:27 AM IST",China: The yuan’s slide doesn’t have to end in tears,"Just imagine if the yuan hadn't weakened this year, along with the string of disappointing economic reports. There could have been bigger trouble down the line. In that sense, let's embrace a weaker currency, albeit not one that weakens forever",economy_news1,"['China', 'n’t']",['this year'],China: The yuan’s slide doesn’t have to end in tears,"['positive', 'negative']","[0.9543178677558899, 0.0456821508705616]"
277,"September 29, 2023 11:13 AM IST",ESG Under the Microscope: Challenging the critics,Criticism serves as a catalyst for refining the ESG framework. It's through scrutiny and constructive feedback that we identify areas where ESG can be strengthened,economy_news1,['ESG'],"['ESG', 'ESG']",ESG Under the Microscope: Challenging the critics,"['negative', 'positive']","[0.7066029906272888, 0.2933969795703888]"
278,"September 29, 2023 11:03 AM IST",US Economy: Risks Are growing of a double-dip 'vibecession',The US may be heading back into a “vibecession” — a condition in which consumer confidence and other economic “vibes” decline so much that they threaten to become self-fulfilling prophecies and drag the economy down with them,economy_news1,['US'],['US'],US Economy: Risks Are growing of a double-dip 'vibecession',"['negative', 'positive']","[0.9735780954360962, 0.02642185613512993]"
279,"September 29, 2023 10:05 AM IST",Chart of the Day | India’s balance of payments has a current solution for a future problem,Barclays estimates the CAD to be about $40 billion for FY24 and any increase due to oil prices would be offset by flows expected into the local debt market.,economy_news1,"['Chart', 'India']","['CAD', 'about $40 billion']",Chart of the Day | India’s balance of payments has a current solution for a future problem,"['positive', 'negative']","[0.8713401556015015, 0.1286599040031433]"
280,"September 29, 2023 09:24 AM IST",Rupee opens higher against dollar as Asian currencies gain,The dollar retreated from a 10-month high amid expectations that the US economy will withstand higher interest rates better than other economies,economy_news1,['Asian'],"['10-month', 'US']",Rupee opens higher against dollar as Asian currencies gain,"['positive', 'negative']","[0.9874027967453003, 0.012597206048667431]"
281,"September 29, 2023 08:36 AM IST","Unlisted companies have got a free pass for too long, it's time to level the playing field","A special regulatory regime for large unlisted companies is a right step, but it should go beyond preventing malpractices and encourage more transparency too",economy_news2,[],[],"Unlisted companies have got a free pass for too long, it's time to level the playing field","['negative', 'positive']","[0.8965758681297302, 0.10342410206794739]"
282,"September 29, 2023 08:40 AM IST","Eurozone takes a turn for the worse, what it means for Indian stock markets","Companies with significant exposure to European markets could suffer a hit, meaning it has implications for investors in India, too",economy_news2,['Indian'],"['European', 'India']","Eurozone takes a turn for the worse, what it means for Indian stock markets","['negative', 'positive']","[0.9941858649253845, 0.005814144853502512]"
283,"September 29, 2023 08:23 AM IST",Sailing through tough times: Average daily turnovers in cash hit record highs in September despite turbulent market,"The combined ADTV for NSE and BSE reached Rs 91,710 crore while the combined F&O turnover hit Rs 326 lakh crore during the month.",economy_news2,"['daily', 'September']","['NSE', 'BSE', 'Rs 91,710', 'F&O', 'Rs 326', 'the month']",Sailing through tough times: Average daily turnovers in cash hit record highs in September despite turbulent market,"['positive', 'negative']","[0.8256866335868835, 0.17431339621543884]"
284,"September 29, 2023 08:23 AM IST",Sailing through tough times: Average daily turnovers in cash hit record highs in September despite turbulent market,"The combined ADTV for NSE and BSE reached Rs 91,710 crore while the combined F&O turnover hit Rs 326 lakh crore during the month.",economy_news2,"['daily', 'September']","['NSE', 'BSE', 'Rs 91,710', 'F&O', 'Rs 326', 'the month']",Sailing through tough times: Average daily turnovers in cash hit record highs in September despite turbulent market,"['positive', 'negative']","[0.8256866335868835, 0.17431339621543884]"
285,"September 29, 2023 08:23 AM IST",Sailing through tough times: Average daily turnovers in cash hit record highs in September despite turbulent market,"The combined ADTV for NSE and BSE reached Rs 91,710 crore while the combined F&O turnover hit Rs 326 lakh crore during the month.",commodity_news1,"['daily', 'September']","['NSE', 'BSE', 'Rs 91,710', 'F&O', 'Rs 326', 'the month']",Sailing through tough times: Average daily turnovers in cash hit record highs in September despite turbulent market,"['positive', 'negative']","[0.8256866335868835, 0.17431339621543884]"
286,"September 29, 2023 08:23 AM IST",Sailing through tough times: Average daily turnovers in cash hit record highs in September despite turbulent market,"The combined ADTV for NSE and BSE reached Rs 91,710 crore while the combined F&O turnover hit Rs 326 lakh crore during the month.",commodity_news1,"['daily', 'September']","['NSE', 'BSE', 'Rs 91,710', 'F&O', 'Rs 326', 'the month']",Sailing through tough times: Average daily turnovers in cash hit record highs in September despite turbulent market,"['positive', 'negative']","[0.8256866335868835, 0.17431339621543884]"
287,"September 29, 2023 08:42 AM IST","Retrospective tax notices: Online gaming firms should approach govt, GST Council over 28% tax, say experts","The companies could push for the GST Council to implement these tax changes prospectively rather than retroactively, thereby mitigating immediate financial hardships, legal experts say.",economy_news2,"['GST Council', '28%']",['the GST Council'],"Retrospective tax notices: Online gaming firms should approach govt, GST Council over 28% tax, say experts","['negative', 'positive']","[0.9438521862030029, 0.05614778399467468]"
288,"September 28, 2023 08:43 PM IST",RBI imposes monetary penalty on 3 co-operative banks,"These entities are the Saraswat Co-operative Bank, Rajkot Nagarik Sahakari Co-operative Bank and Bassein Catholic Co-operative Bank.",economy_news2,"['RBI', '3']","['the Saraswat Co-operative Bank', 'Bank', 'Bank']",RBI imposes monetary penalty on 3 co-operative banks,"['negative', 'positive']","[0.9663587212562561, 0.03364129364490509]"
289,"September 28, 2023 08:58 PM IST",Accenture forecasts first-quarter revenue below estimates as tough economy weighs in,Accenture has guided for revenue growth of -2 to 2 percent in Q1FY24.,economy_news2,['first-quarter'],['2 percent'],Accenture forecasts first-quarter revenue below estimates as tough economy weighs in,"['negative', 'positive']","[0.9872788786888123, 0.012721128761768341]"
290,"September 28, 2023 04:00 PM IST",Where are all the private equity bankruptcies?,"Defaults are rising but sponsors have the money, tools and motivation to avert disaster",economy_news2,[],[],Where are all the private equity bankruptcies?,"['negative', 'positive']","[0.950685977935791, 0.04931402951478958]"
291,"September 28, 2023 03:59 PM IST",Commercial asteroid mining has a astronomical cost issue,"The latest victory in space innovation should be lauded, but the profitability and expense of industry-driven scouting deservedly require circumspection",economy_news2,[],[],Commercial asteroid mining has a astronomical cost issue,"['negative', 'positive']","[0.939406156539917, 0.06059378758072853]"
292,"September 28, 2023 03:36 PM IST",Moneycontrol Pro Panorama | Why diesel carmakers may be left fuming,"In this edition of Moneycontrol Pro Panorama: IEA stresses case for changing energy systems, what the demerger means for Vedanta, ISRO's cost cutting lessons for India Inc, BJP's risky gamble with women’s quota bill, and more",economy_news2,['Moneycontrol Pro Panorama'],"['Moneycontrol Pro Panorama', 'Vedanta', 'India Inc', 'BJP']",Moneycontrol Pro Panorama | Why diesel carmakers may be left fuming,"['negative', 'positive']","[0.9641029238700867, 0.03589705377817154]"
293,"September 28, 2023 02:48 PM IST","June quarter CAD narrows to 1.1%, widens sequentially on higher trade deficit","The current account deficit (CAD), which represents the difference between the total amount of money sent abroad and money received from overseas across the economy, stood at USD 17.9 billion or 2.1 per cent of GDP in the year-ago period.",economy_news2,"['June quarter', 'CAD', '1.1%']","['USD 17.9 billion', '2.1 per cent', 'the year-ago']","June quarter CAD narrows to 1.1%, widens sequentially on higher trade deficit","['negative', 'positive']","[0.8404266834259033, 0.15957331657409668]"
294,"September 28, 2023 02:32 PM IST",India's external debt at $629.1 billion at June-end: RBI,The debt rose by about USD 4.7 billion from USD 624.3 billion at March-end.,economy_news2,"['India', '$629.1 billion', 'June-end', 'RBI']","['about USD 4.7 billion', 'USD 624.3 billion', 'March-end']",India's external debt at $629.1 billion at June-end: RBI,"['negative', 'positive']","[0.6650978922843933, 0.3349021375179291]"
295,"September 28, 2023 02:31 PM IST",India's mineral production rises 10.7% in July,"The index of mineral production of the mining and quarrying sector for July 2023 was at 111.9, higher 10.7 per cent as compared to the year-ago period, as per the provisional figures of Indian Bureau of Mines (IBM).",economy_news2,"['India', '10.7%', 'July']","['July 2023', '111.9', '10.7 per cent', 'year-ago', 'Indian Bureau of Mines', 'IBM']",India's mineral production rises 10.7% in July,"['positive', 'negative']","[0.97442227602005, 0.025577684864401817]"
296,"September 28, 2023 02:18 PM IST",Russian oil sold to India at 30% above Western price cap: Traders,"Russia's main export grade Urals has been trading above the $60 per barrel Western price cap since mid-July amid output cuts by OPEC+ producers, including Saudi Arabia and Russia.",economy_news2,"['Russian', 'India', '30%', 'Western']","['Russia', 'Urals', '60', 'Western', 'mid-July', 'Saudi Arabia', 'Russia']",Russian oil sold to India at 30% above Western price cap: Traders,"['negative', 'positive']","[0.513939380645752, 0.4860606789588928]"
297,"September 28, 2023 01:33 PM IST",MPC may keep interest rates unchanged: Federal Bank MD & CEO Shyam Srinivasan,"Srinivasan added that if there is visibility that vegetable prices are cooling off, then inflation may drop as he does not see further pressure on other items in the food basket.",economy_news2,"['MPC', 'Federal Bank MD &', 'Shyam Srinivasan']",['Srinivasan'],MPC may keep interest rates unchanged: Federal Bank MD & CEO Shyam Srinivasan,"['negative', 'positive']","[0.5251571536064148, 0.4748428165912628]"
298,"September 28, 2023 04:14 PM IST",India likely to ban sugar exports in new season beginning October,"The Centre is likely to ban export of sugar in the upcoming season, and Moneycontrol learns from officials that a notification to this effect can be expected in the first week of Novembe",economy_news2,"['India', 'new season', 'October']","['Moneycontrol', 'the first week', 'Novembe']",India likely to ban sugar exports in new season beginning October,"['negative', 'positive']","[0.8355035781860352, 0.16449645161628723]"
299,"September 28, 2023 01:22 PM IST","Women's Reservation Bill paves a path to gender parity, sustainable development",The bill ensures that our future generations will be a part of a more gender-inclusive society that promotes gender-sensitive policies and addresses gender-specific issues. This move gives young girls hope to stand with their male counterparts as equals,economy_news2,[],[],"Women's Reservation Bill paves a path to gender parity, sustainable development","['positive', 'negative']","[0.9950032830238342, 0.004996651783585548]"
300,"September 28, 2023 01:08 PM IST","Lex | M&A/IPOs: Lies, damn lies and private asset valuations",Dealmakers have good economic reasons to be biased when it comes to valuing assets,economy_news2,[],[],"Lex | M&A/IPOs: Lies, damn lies and private asset valuations","['negative', 'positive']","[0.9930934309959412, 0.006906580645591021]"
301,"September 28, 2023 01:04 PM IST","Fossil fuel demand must fall by a quarter by 2030 to limit global warming, says IEA","Governments need to step up clean energy supply to avoid shortages and price jumps, agency warns",economy_news2,"['Fossil', 'a quarter', '2030', 'IEA']",[],"Fossil fuel demand must fall by a quarter by 2030 to limit global warming, says IEA","['negative', 'positive']","[0.9512583017349243, 0.048741720616817474]"
302,"September 28, 2023 11:57 AM IST",China Economy: Powell can't ignore the slowdown forever,Such an enormous cog in the world’s commercial and financial ecosystem doesn’t stumble without the pain being spread around. The US Fed chair appears to be an outlier among central bankers. Other central bankers are citing a dent in international trade but Jerome Powell has studiously avoided mentioning the China slowdown,economy_news2,"['China', 'Powell']","['US', 'Fed', 'Jerome Powell', 'China']",China Economy: Powell can't ignore the slowdown forever,"['negative', 'positive']","[0.972850501537323, 0.027149483561515808]"
303,"September 28, 2023 01:03 PM IST",Current account deficit surges to $9.2 billion in June quarter,"In the January-March quarter, India's current account deficit was $1.3 billion, the Reserve Bank of India said",economy_news2,"['$9.2 billion', 'June quarter']","['January-March quarter', 'India', '$1.3 billion', 'the Reserve Bank of India']",Current account deficit surges to $9.2 billion in June quarter,"['negative', 'positive']","[0.9784438014030457, 0.021556179970502853]"
304,"September 28, 2023 11:24 AM IST",Long COVID is real. Now the evidence is piling up,"A new study, led by the Icahn School of Medicine at Mount Sinai and the Yale School of Medicine and published in Nature, defines some critical differences in certain biomarkers of people with long COVID. The next step is even more critical: coming up with a way to cure them",economy_news2,[],"['the Icahn School of Medicine', 'Mount Sinai', 'the Yale School of Medicine', 'Nature']",Long COVID is real. Now the evidence is piling up,"['positive', 'negative']","[0.9394552707672119, 0.060544680804014206]"
305,"September 28, 2023 10:33 AM IST",Shift in household savings from financial to physical savings is not a bad thing: Sanjeev Sanyal,"If the financial system wants to attract these people back, then it needs to find ways of getting them better insurance products, better savings products, says the Economic Advisory Council member.",economy_news2,['Sanjeev Sanyal'],['the Economic Advisory Council'],Shift in household savings from financial to physical savings is not a bad thing: Sanjeev Sanyal,"['positive', 'negative']","[0.9941858053207397, 0.005814235657453537]"
306,"September 28, 2023 10:19 AM IST",RBI likely selling dollars to prevent rupee from falling to record low: Traders,"The Reserve Bank of India also likely supplied dollars in the non-deliverable forward market before the spot market opened, five traders said.",economy_news2,['RBI'],"['The Reserve Bank of India', 'five']",RBI likely selling dollars to prevent rupee from falling to record low: Traders,"['negative', 'positive']","[0.9274135828018188, 0.07258637249469757]"
307,"September 28, 2023 09:24 AM IST","Finally, there’s more money than fools in China","The Chinese have been hoarding cash since the pandemic. But this behaviour had started as early as 2018. Their preference for buying investment products, such as stocks, bonds and trusts, has been on a steady decline since the 2015 stock market crash",economy_news2,['China'],"['Chinese', 'as early as 2018', '2015']","Finally, there’s more money than fools in China","['positive', 'negative']","[0.9747381210327148, 0.025261854752898216]"
308,"September 28, 2023 09:27 AM IST",Rupee trades flat ahead of FTSE Russell's India decision,"FTSE Russell's will announce today its decision on India's inclusion in the emerging markets government bond index. The inclusion can drive the rupee towards 82.90 to 83, analysts have said",economy_news2,"[""FTSE Russell's"", 'India']","[""FTSE Russell's"", 'today', 'India', '82.90 to 83']",Rupee trades flat ahead of FTSE Russell's India decision,"['negative', 'positive']","[0.570793092250824, 0.4292069673538208]"
309,"September 28, 2023 09:12 AM IST",Women want to know how a politician will improve their lives: Former MP Sushmita Dev,"The Trinamool Congress leader noted that women have unique expectations from the government, which are very different from those of men.",economy_news3,['Sushmita Dev'],['Trinamool Congress'],Women want to know how a politician will improve their lives: Former MP Sushmita Dev,"['positive', 'negative']","[0.7110879421234131, 0.2889120876789093]"
310,"September 28, 2023 08:10 AM IST",Only marginal credit rating gain for India from JP Morgan bond index inclusion: Fitch,"India's sovereign financing costs are currently less affected by external factors due to strong domestic financing, but this could change if non-resident holdings increase and fiscal metrics weaken, Fitch report said.",economy_news3,"['India', 'JP Morgan']","['India', 'Fitch']",Only marginal credit rating gain for India from JP Morgan bond index inclusion: Fitch,"['negative', 'positive']","[0.8691269159317017, 0.13087309896945953]"
311,"September 28, 2023 08:10 AM IST",Only marginal credit rating gain for India from JP Morgan bond index inclusion: Fitch,"India's sovereign financing costs are currently less affected by external factors due to strong domestic financing, but this could change if non-resident holdings increase and fiscal metrics weaken, Fitch report said.",economy_news3,"['India', 'JP Morgan']","['India', 'Fitch']",Only marginal credit rating gain for India from JP Morgan bond index inclusion: Fitch,"['negative', 'positive']","[0.8691269159317017, 0.13087309896945953]"
312,"September 28, 2023 08:10 AM IST",Only marginal credit rating gain for India from JP Morgan bond index inclusion: Fitch,"India's sovereign financing costs are currently less affected by external factors due to strong domestic financing, but this could change if non-resident holdings increase and fiscal metrics weaken, Fitch report said.",commodity_news1,"['India', 'JP Morgan']","['India', 'Fitch']",Only marginal credit rating gain for India from JP Morgan bond index inclusion: Fitch,"['negative', 'positive']","[0.8691269159317017, 0.13087309896945953]"
313,"September 28, 2023 08:10 AM IST",Only marginal credit rating gain for India from JP Morgan bond index inclusion: Fitch,"India's sovereign financing costs are currently less affected by external factors due to strong domestic financing, but this could change if non-resident holdings increase and fiscal metrics weaken, Fitch report said.",commodity_news1,"['India', 'JP Morgan']","['India', 'Fitch']",Only marginal credit rating gain for India from JP Morgan bond index inclusion: Fitch,"['negative', 'positive']","[0.8691269159317017, 0.13087309896945953]"
314,"September 28, 2023 09:13 AM IST",'Parties must inspire women to be involved in politics for reservation Bill to succeed',Women should not be restricted to soft positions in politics said CSDS Director Sanjay Kumar.,economy_news3,['Bill'],"['CSDS', 'Sanjay Kumar']",'Parties must inspire women to be involved in politics for reservation Bill to succeed',"['negative', 'positive']","[0.6577973961830139, 0.3422026038169861]"
315,"September 28, 2023 10:30 AM IST",MC Exclusive: Govt considering Tesla's request for benefits to set up testing hub,"Though setting up destructive testing for specific components and testing tracks for Tesla cars are cost- and skillset-intensive initiatives, they could benefit India and the automobile ecosystem in terms of technology and innovation.",economy_news3,['Tesla'],"['Tesla', 'India']",MC Exclusive: Govt considering Tesla's request for benefits to set up testing hub,"['positive', 'negative']","[0.5563742518424988, 0.4436257481575012]"
316,"September 28, 2023 07:09 AM IST",Women’s Bill may have to wait till 2034 elections to come in force,"Sanjay Kumar, director at the Centre for the Study of Developing Societies (CSDS), noted that to complete the process of delimitation, the government will have to wait for 2031 census data that may be available only in 2033",economy_news3,['2034'],"['Sanjay Kumar', 'the Centre for the Study of Developing Societies', 'CSDS', '2031', '2033']",Women’s Bill may have to wait till 2034 elections to come in force,"['negative', 'positive']","[0.7070357203483582, 0.29296422004699707]"
317,"September 28, 2023 06:35 PM IST",CareEdge enters sovereign ratings biz with eye on emerging market issues,"CareEdge's sovereign ratings will broadly follow the methodology of the global agencies, but will look to capture the nuances of emerging economies, such as the size of an economy, investment-to-GDP ratio, and per capita income in Purchasing Power Parity terms",economy_news3,['CareEdge'],"['CareEdge', 'Purchasing Power Parity']",CareEdge enters sovereign ratings biz with eye on emerging market issues,"['positive', 'negative']","[0.5494615435600281, 0.4505384862422943]"
318,"September 27, 2023 04:15 PM IST",Improving data quality a prerequisite for regulating states' off-budget borrowing,"If such data were to become available, markets could more effectively reward or punish governments at the Centre and states for their borrowing behaviours",economy_news3,[],['Centre'],Improving data quality a prerequisite for regulating states' off-budget borrowing,"['negative', 'positive']","[0.6211944222450256, 0.37880557775497437]"
319,"September 27, 2023 03:37 PM IST",Moneycontrol Pro Panorama | SME frenzy,"In this edition of Moneycontrol Pro Panorama: AIADMK has more to lose after snapping alliance, Mankind Pharma consistently outperforms, BJP's OBC support on shaky ground, economic tracker points to a rise in consumer sentiment, and more",economy_news3,"['Moneycontrol Pro Panorama', 'SME']","['Moneycontrol Pro Panorama', 'AIADMK', 'Pharma', 'BJP']",Moneycontrol Pro Panorama | SME frenzy,"['positive', 'negative']","[0.6042131781578064, 0.3957867920398712]"
