date,heading,text,SourceTag,Text NER,Heading NER,Text Sentiment,Heading Sentiment
"January 12, 2024 07:20 PM IST","India's industrial growth slumps to 2.4% in November, slowest pace in 8 months","In April-November 2023, India's industry - as measured by the Index of Industrial Production - grew by 6.4 percent as against 5.6 percent in the first eight months of 2022-23.",economy_news1,"['April-November 2023', 'India', '6.4 percent', '5.6 percent', 'the first eight months of 2022-23']","['India', '2.4%', 'November', '8 months']","{'positive': 0.9071682095527649, 'negative': 0.07518497854471207, 'neutral': 0.01764683984220028}","{'positive': 0.8294498324394226, 'negative': 0.04041440412402153, 'neutral': 0.13013581931591034}"
"January 12, 2024 07:21 PM IST",Retail inflation accelerates to 4-month high of 5.69% in December on base effect,Headline retail inflation has now spent 51 consecutive months above the Reserve Bank of India's medium-term target of 4 percent.,economy_news1,"['51 consecutive months', ""the Reserve Bank of India's"", '4 percent']","['4-month', '5.69%', 'December']","{'positive': 0.9451232552528381, 'negative': 0.011645731516182423, 'neutral': 0.04323090612888336}","{'positive': 0.2501643896102905, 'negative': 0.27055802941322327, 'neutral': 0.4792776107788086}"
"January 13, 2024 01:13 PM IST","Business in the Week Ahead (January 15-19, 2024)","Earnings, IPO, macros… the next week is set to see all that and more. So, buckle up and enjoy the ride!",economy_news1,"['IPO', 'the next week']","['the Week Ahead', 'January 15-19, 2024']","{'positive': 0.7354289293289185, 'negative': 0.16797679662704468, 'neutral': 0.09659427404403687}","{'positive': 0.6025547981262207, 'negative': 0.09499593079090118, 'neutral': 0.30244922637939453}"
"January 12, 2024 03:04 PM IST","The Reading List: January 12, 2024","A selection of articles and social media gems from the world of economy, business and finance, curated by our research and opinion teams",economy_news1,[],"['January 12, 2024']","{'positive': 0.31926199793815613, 'negative': 0.24411728978157043, 'neutral': 0.4366207718849182}","{'positive': 0.06157733127474785, 'negative': 0.07253574579954147, 'neutral': 0.865886926651001}"
"January 12, 2024 02:43 PM IST","Committed to achieve 50% of renewable power sources ahead of 2030, says official","Out of a total capacity target of 500 gigawatt from non-fossil sources, 485 gigawatt is being envisaged to come from renewable energy (RE), Secretary at the Ministry of New and Renewable Energy, Bhupinder Singh Bhalla said.",economy_news1,"['500', '485', 'the Ministry of New and Renewable Energy', 'Bhupinder Singh Bhalla']","['50%', '2030']","{'positive': 0.9517338871955872, 'negative': 0.002020619111135602, 'neutral': 0.04624553024768829}","{'positive': 0.18105314671993256, 'negative': 0.20676830410957336, 'neutral': 0.6121785640716553}"
"January 12, 2024 02:24 PM IST",Moneycontrol Pro Panorama | Budgeting for healthy banks,"In this edition of Moneycontrol Pro Panorama: Investors await Q3 earnings, time for a second green revolution, don’t buy the multi-asset funds story blindly, Ram Mandirand the electoral gain for BJP and more",economy_news1,"['Moneycontrol Pro Panorama', 'Q3', 'second', 'Ram Mandirand', 'BJP']",['Moneycontrol Pro Panorama'],"{'positive': 0.35576239228248596, 'negative': 0.16019098460674286, 'neutral': 0.48404660820961}","{'positive': 0.7080598473548889, 'negative': 0.14433887600898743, 'neutral': 0.14760132133960724}"
"January 12, 2024 01:40 PM IST",Budget 2024: Meet V Anantha Nageswaran: The man shaping India's economic policy,"As the government’s chief economist, Nageswaran brings intellectual heft to the Centre's policies and sheds light on evolving economic developments",economy_news1,"['Nageswaran', 'Centre']","['2024', 'India']","{'positive': 0.11547331511974335, 'negative': 0.08733256906270981, 'neutral': 0.7971941232681274}","{'positive': 0.1618095189332962, 'negative': 0.3070361912250519, 'neutral': 0.5311542749404907}"
"January 12, 2024 01:20 PM IST",Budget 2024: A brief profile of Financial Services Secy Vivek Joshi,"As the government's point person for the financial services sector, Joshi will have key inputs in the making of the interim budget for 2024-25.",economy_news1,"['Joshi', '2024-25']","['2024', 'Financial Services', 'Vivek Joshi']","{'positive': 0.37183502316474915, 'negative': 0.08646149933338165, 'neutral': 0.541703462600708}","{'positive': 0.26652753353118896, 'negative': 0.6119221448898315, 'neutral': 0.1215503066778183}"
"January 12, 2024 12:11 PM IST",Reasons to be optimistic in 2024 — despite everything,"Are you optimistic about 2024? The answer from the World Economic Forum would seem to be “heck, no”",economy_news1,"['about 2024', 'the World Economic Forum']",['2024'],"{'positive': 0.3408995568752289, 'negative': 0.6188461184501648, 'neutral': 0.04025430604815483}","{'positive': 0.6954646706581116, 'negative': 0.03708849102258682, 'neutral': 0.2674468457698822}"
"January 12, 2024 11:05 AM IST",Supreme Court asks government to frame policy to phase out heavy diesel vehicles,"The Centre has six months to frame the policy to replace these vehicles with BSVI vehicles, saying not just residents of Delhi but all Indian citizens have right to clean air",economy_news1,"['Centre', 'six months', 'BSVI', 'Delhi', 'Indian']",['Supreme Court'],"{'positive': 0.8024658560752869, 'negative': 0.0704120546579361, 'neutral': 0.12712210416793823}","{'positive': 0.5309244990348816, 'negative': 0.027748992666602135, 'neutral': 0.4413264989852905}"
"January 12, 2024 10:01 AM IST",Budget 2024: Look beyond sops to energise RE growth,"More than budget incentives, the massive financing need has to be addressed to take care of the snags that dim the progress of clean power",economy_news1,[],['2024'],"{'positive': 0.9429784417152405, 'negative': 0.056270066648721695, 'neutral': 0.0007515025208704174}","{'positive': 0.5048374533653259, 'negative': 0.4133088290691376, 'neutral': 0.08185373246669769}"
"January 12, 2024 09:08 AM IST",Budget 2024: How Indian Railways smartly improved passenger revenues,Budget 2024: Revenues from passenger services exceeded pre-COVID levels despite a gradual recovery in rail passenger volumes,economy_news1,[],"['2024', 'Indian Railways']","{'positive': 0.31935915350914, 'negative': 0.6645208597183228, 'neutral': 0.0161199402064085}","{'positive': 0.26095253229141235, 'negative': 0.5120170712471008, 'neutral': 0.22703033685684204}"
"January 12, 2024 08:27 AM IST","MC Pro Inside Edge: Calculator dumps Polycab, Desi Soros switches on Zee, Diamond in the rough","Know what stocks veteran bulls are eyeing, what the bears are ganging up against, major deals and all the inner goings-on from Dalal Street",economy_news1,['Dalal Street'],"['Polycab', 'Zee']","{'positive': 0.02368760108947754, 'negative': 0.16147831082344055, 'neutral': 0.8148341178894043}","{'positive': 0.288636177778244, 'negative': 0.017917506396770477, 'neutral': 0.6934462785720825}"
"January 12, 2024 12:38 AM IST",Gold pares gains after US inflation data reduces rate cut bets,"Spot gold was up 0.3% at $2,029.19 per ounce, as of 10:54 a.m. ET (1554 GMT), easing from 0.8% before the data. US gold futures also rose 0.3% to $2,034.10.",economy_news1,"['0.3%', '2,029.19', '10:54 a.m.', 'ET', '1554', 'GMT', '0.8%', 'US', '0.3%', '2,034.10']",['US'],"{'positive': 0.9654721617698669, 'negative': 0.015429368242621422, 'neutral': 0.01909843645989895}","{'positive': 0.43097394704818726, 'negative': 0.5571122765541077, 'neutral': 0.011913775466382504}"
"January 11, 2024 11:43 PM IST",Oil rises 3% to two-week high as Mideast tensions surge,"Brent futures rose $2.23, or 2.9%, to $79.03 a barrel by 11:25 a.m. EST (1625 GMT), while, US West Texas Intermediate (WTI) crude rose $2.34, or 3.35, to $73.71.",economy_news1,"['2.23', '2.9%', '79.03', '11:25 a.m. EST', '1625', 'GMT', 'US', '2.34', '3.35', '73.71']","['3%', 'two-week', 'Mideast']","{'positive': 0.40279027819633484, 'negative': 0.05192161351442337, 'neutral': 0.5452881455421448}","{'positive': 0.4176148474216461, 'negative': 0.3161661624908447, 'neutral': 0.26621896028518677}"
"January 11, 2024 10:16 PM IST","S&P 500 slips, after rising briefly above record close, on CPI data",Several ETFs tied to the spot price of bitcoin began trading in the U.S. on Thursday.,economy_news1,"['U.S.', 'Thursday']",[],"{'positive': 0.2622421383857727, 'negative': 0.09924008697271347, 'neutral': 0.6385177969932556}","{'positive': 0.5683357119560242, 'negative': 0.2067418247461319, 'neutral': 0.22492243349552155}"
"January 11, 2024 02:42 PM IST",Moneycontrol Pro Panorama | Budget 2024 and the capex conundrum,"In today's edition of Moneycontrol Pro Panorama: India should join the Bitcoin party, foreign investors to drive Indian equities in 2024, catalysing start-ups growth and investment, real test for Shinde Sena-BJP-Ajit Pawar lies in winning elections, and more",economy_news1,"['today', 'Moneycontrol Pro Panorama', 'India', 'the Bitcoin party', 'Indian', '2024', 'Shinde Sena-BJP-Ajit Pawar']","['Moneycontrol Pro Panorama', '2024']","{'positive': 0.9858042001724243, 'negative': 0.014026028104126453, 'neutral': 0.00016982026863843203}","{'positive': 0.30347201228141785, 'negative': 0.08780019730329514, 'neutral': 0.6087278127670288}"
"January 11, 2024 02:32 PM IST","Gold ETFs shine bright in 2023; log Rs 2,920 crore inflow amid geopolitical uncertainty","Additionally, the asset base of gold ETFs and investors' accounts experienced growth in the year, latest data from the Association of Mutual Funds in India (Amfi) showed.",economy_news1,"['the year', 'the Association of Mutual Funds', 'India']","['2023', 'Rs 2,920']","{'positive': 0.9777714014053345, 'negative': 0.005984063260257244, 'neutral': 0.0162445567548275}","{'positive': 0.21877548098564148, 'negative': 0.6626558303833008, 'neutral': 0.11856875568628311}"
"January 11, 2024 02:32 PM IST","The GST story – many hits, few misses",The GST law addressed the issue of tax burden by providing a seamless credit and uniform structure. The simplified tax structure under GST has reduced the compliance burden and facilitated a more business-friendly environment. There are a few creases but they can be ironed out in due course,economy_news1,"['GST', 'GST']",['GST'],"{'positive': 0.4870815575122833, 'negative': 0.4934229254722595, 'neutral': 0.01949545182287693}","{'positive': 0.057899829000234604, 'negative': 0.4229270815849304, 'neutral': 0.5191730856895447}"
"January 11, 2024 02:32 PM IST",RBI’s Shaktikanta Das warns against ‘Algorithm-based’ lending by banks,"Model based, algorithm lending can “lead to a potential crisis,” Das said in a speech at an annual banking event hosted by Mint newspaper in Mumbai on Thursday. Banks and non-bank financial companies “must appraise robustness of models used for lending,” he said.",economy_news2,"['Das', 'annual', 'Mint', 'Mumbai', 'Thursday']","['RBI', 'Shaktikanta Das', 'Algorithm']","{'positive': 0.0036138941068202257, 'negative': 0.9503716230392456, 'neutral': 0.046014487743377686}","{'positive': 0.866988480091095, 'negative': 0.08869587630033493, 'neutral': 0.044315606355667114}"
"January 11, 2024 01:01 PM IST","'What is good for another market need not be good for us', says Shaktikanta Das on crypto regulations","""What is good for another market need not be good for us. Therefore our views -- both that of the Reserve Bank and personally that of mine -- remain the same,"" Das said on crypto currency regulations.",economy_news2,"['the Reserve Bank', 'Das']",['Shaktikanta Das'],"{'positive': 0.9905858635902405, 'negative': 0.0028795842081308365, 'neutral': 0.0065345438197255135}","{'positive': 0.9811573624610901, 'negative': 0.01771046780049801, 'neutral': 0.0011321988422423601}"
"January 11, 2024 12:22 PM IST",Japan’s market rally lacks solid backing,"A weak yen makes Japan more of an export play than ever, but saps returns for overseas shareholders",economy_news2,['Japan'],['Japan'],"{'positive': 0.09195391088724136, 'negative': 0.9073392152786255, 'neutral': 0.000706818769685924}","{'positive': 0.4123879671096802, 'negative': 0.4515906572341919, 'neutral': 0.1360214203596115}"
"January 11, 2024 08:49 AM IST",India’s cold chain infra needs to grow swiftly to smoothen food inflation,"A perishable product cold chain is only as efficient as every link in its chain. If any link fails to maintain the same level of integrity, it could result in product losses",economy_news2,[],['India'],"{'positive': 0.6129888892173767, 'negative': 0.05626193806529045, 'neutral': 0.33074918389320374}","{'positive': 0.47024425864219666, 'negative': 0.049595434218645096, 'neutral': 0.48016029596328735}"
"January 11, 2024 07:27 AM IST",India trade department backs lower tax on hybrid cars in green push,"India's combined sales and additional taxes on hybrid vehicles sales are as high as 43%, based on the size of the car, compared with the highest rate of 50% imposed on petrol and diesel cars. India taxes electric vehicles (EVs) at just 5%.",economy_news2,"['India', 'as high as 43%', '50%', 'India', 'just 5%']",['India'],"{'positive': 0.950508177280426, 'negative': 0.00036594850826077163, 'neutral': 0.04912585765123367}","{'positive': 0.038979120552539825, 'negative': 0.47192278504371643, 'neutral': 0.48909813165664673}"
"January 10, 2024 06:39 PM IST","As Sensex, Nifty eye budget momentum, here’s how markets moved during Modi’s past budgets","The most significant gains before the budget were observed in 2021, with the Sensex and the Nifty having advanced about 21 percent as the economy emerged from the Covid aftermath.",economy_news2,"['2021', 'Sensex', 'Nifty', 'about 21 percent', 'Covid']",['Modi'],"{'positive': 0.9643201231956482, 'negative': 0.0347321517765522, 'neutral': 0.0009477119310759008}","{'positive': 0.20303435623645782, 'negative': 0.6362202763557434, 'neutral': 0.16074538230895996}"
"January 10, 2024 06:05 PM IST","A $30-trillion Indian economy by 2047 a conservative target, says FM Sitharaman","Speaking at Vibrant Gujarat Global Summit, Finance Minister Nirmala Sitharaman also said the partnership between the central government and states will be key to India becoming a developed nation by 2047 through ""inclusive, empowering growth for all citizens"".",economy_news2,"['Vibrant Gujarat Global Summit', 'Finance', 'Nirmala Sitharaman', 'India', '2047']","['$30-trillion', 'Indian', '2047', 'FM Sitharaman']","{'positive': 0.8964548707008362, 'negative': 0.0045028007589280605, 'neutral': 0.09904234111309052}","{'positive': 0.02322172187268734, 'negative': 0.024378444999456406, 'neutral': 0.9523997902870178}"
"January 10, 2024 04:49 PM IST",National coal index declines 17.5% in November,"The NCI was at 188.08 points in November 2022, the coal ministry said in a statement on Wednesday.",economy_news2,"['NCI', '188.08', 'November 2022', 'Wednesday']","['17.5%', 'November']","{'positive': 0.2577863335609436, 'negative': 0.3235134184360504, 'neutral': 0.41870027780532837}","{'positive': 0.3867817223072052, 'negative': 0.21112367510795593, 'neutral': 0.4020945727825165}"
"January 10, 2024 06:05 PM IST",Retail inflation may have hit 4-month high of 5.9% in December on low-base effect,"While CPI inflation is seen rising for the second consecutive month, economists expect industrial growth slowing down to an eight-month low of 3.5 percent in November",economy_news2,"['the second consecutive month', 'eight-month', '3.5 percent', 'November']","['4-month', '5.9%', 'December']","{'positive': 0.7987415194511414, 'negative': 0.18342997133731842, 'neutral': 0.01782849431037903}","{'positive': 0.2648724913597107, 'negative': 0.5684123039245605, 'neutral': 0.16671529412269592}"
"January 10, 2024 04:13 PM IST",Rupee jumps 11 paise to settle at 83.02 against dollar,"A weak greenback overseas and expectations of favourable global and domestic macroeconomic data also boosted the domestic currency, forex traders said.",economy_news2,[],"['11', '83.02']","{'positive': 0.12794360518455505, 'negative': 0.4393797218799591, 'neutral': 0.4326767027378082}","{'positive': 0.021388141438364983, 'negative': 0.018720638006925583, 'neutral': 0.9598912000656128}"
"January 10, 2024 04:11 PM IST","Vibrant Gujarat Summit: Ambani, Adani, Suzuki pledge billions in investments","Gujarat has emerged as one of the most preferred investment destinations, and this crucial event serves as a catalyst for attracting investments and fostering partnerships that contribute to the growth of the state’s economy.",economy_news2,['Gujarat'],"['Vibrant Gujarat', 'Ambani, Adani,', 'Suzuki', 'billions']","{'positive': 0.9430626034736633, 'negative': 0.00929808896034956, 'neutral': 0.047639355063438416}","{'positive': 0.4493476152420044, 'negative': 0.06505853682756424, 'neutral': 0.4855938255786896}"
"January 10, 2024 03:54 PM IST",India to be a $5 trillion economy by FY28; reach $30 trillion by 2047: FM,"Even going by conservative estimates, the size of the Indian economy will be USD 30 trillion by 2047, she noted.",economy_news2,"['Indian', 'USD 30 trillion', '2047']","['India', '$5 trillion', '$30 trillion', '2047']","{'positive': 0.09921678900718689, 'negative': 0.14655104279518127, 'neutral': 0.7542321681976318}","{'positive': 0.033353738486766815, 'negative': 0.14864176511764526, 'neutral': 0.8180044889450073}"
"January 10, 2024 02:31 PM IST",Moneycontrol Pro Panorama | Expect a dull earnings season,"In today's edition of Moneycontrol Pro Panorama: Red Sea attacks have started to hurt, first half of 2024 crucial for financial sector, sugar bends global food inflation curve, with Nifty at record highs should one book profits, and more",economy_news2,"['today', 'Moneycontrol Pro Panorama', 'Red Sea', ', first half of 2024', 'Nifty', 'one']",['Moneycontrol Pro Panorama'],"{'positive': 0.056944865733385086, 'negative': 0.5114312767982483, 'neutral': 0.4316239058971405}","{'positive': 0.28116315603256226, 'negative': 0.5859811305999756, 'neutral': 0.13285575807094574}"
"January 10, 2024 12:19 PM IST",Australia: The danger of talking down immigration,"The present kerfuffle over immigration is an argument about whether Australians want a country that is big in numbers as well as landmass, and an economy that continues its march up the world tables or just drifts around, ultimately slipping outside the Group of 20, membership of which Australia has often prided itself",economy_news2,"['Australians', '20', 'Australia']",['Australia'],"{'positive': 0.026990981772542, 'negative': 0.9725616574287415, 'neutral': 0.000447333964984864}","{'positive': 0.036171551793813705, 'negative': 0.6319588422775269, 'neutral': 0.33186957240104675}"
"January 10, 2024 12:14 PM IST",A hidden hero will drive South Korean trade closer to the US,"The US will also lean on South Korea for batteries, machinery and auto parts as Washington drives new policies aimed at ensuring a greater share of new-energy cars are made on home soil. For long close military and political allies, in the coming decade trade will become an equally important part of the relationship",economy_news2,"['US', 'South Korea', 'Washington', 'the coming decade']","['South\xa0Korean', 'US']","{'positive': 0.9994342923164368, 'negative': 0.00034098749165423214, 'neutral': 0.00022468964743893594}","{'positive': 0.5649118423461914, 'negative': 0.025393104180693626, 'neutral': 0.409695029258728}"
"January 10, 2024 12:04 PM IST",Strong gains by newly listed stocks raise hopes of IPO market revival,Shares of large companies that floated since the start of 2023 have outperformed the wider equity market,economy_news2,['the start of 2023'],['IPO'],"{'positive': 0.28668925166130066, 'negative': 0.6530466079711914, 'neutral': 0.060264118015766144}","{'positive': 0.9745656847953796, 'negative': 0.010113787837326527, 'neutral': 0.015320491977036}"
"January 10, 2024 12:08 PM IST",Chart of the Day | Sugar bends down global food inflation curve,"A 16.6 percent decline in the global sugar price in December, compared to November, helped push the FAO Food Price Index to its lowest since February 2021",economy_news2,"['16.6 percent', 'December', 'November', 'FAO Food Price Index', 'February 2021']","['Chart', 'Sugar']","{'positive': 0.024618981406092644, 'negative': 0.8306896090507507, 'neutral': 0.14469140768051147}","{'positive': 0.3169217109680176, 'negative': 0.22863255441188812, 'neutral': 0.4544457495212555}"
"January 10, 2024 12:01 PM IST","Commerce ministry approves STC closure, says govt official",STC’s business activities have been suspended since November 2020.  The government HAS a 90 percent stake in the PSU.,economy_news2,"['STC', 'November 2020', '90 percent']","['Commerce', 'STC']","{'positive': 0.04159789904952049, 'negative': 0.9244866371154785, 'neutral': 0.0339154489338398}","{'positive': 0.0892908051609993, 'negative': 0.3014363646507263, 'neutral': 0.609272837638855}"
"January 10, 2024 12:09 PM IST","Thali Price Index: Cooking at home gets 3-5% cheaper as veggies, chicken cost less","According to CRISIL Market Intelligence & Analytics, while thali prices were down sequentially in December, a plate of vegetarian food was 12 percent more expensive compared to a year ago.",economy_news2,"['CRISIL Market Intelligence & Analytics', 'December', '12 percent', 'a year ago']",['3-5%'],"{'positive': 0.6182551383972168, 'negative': 0.22538454830646515, 'neutral': 0.15636031329631805}","{'positive': 0.18528763949871063, 'negative': 0.49606993794441223, 'neutral': 0.31864240765571594}"
"January 10, 2024 10:08 AM IST",Rice prices poised to climb higher as market remains tight,The grain is vital to the diets of billions and further price gains would stretch household budgets. Thai white rice 5% broken — an Asian benchmark — rallied to a fresh 15-year high at the end of last year of $659 a ton.,economy_news2,"['billions', 'Thai', '5%', 'Asian', '15-year', 'the end of last year', '659']",[],"{'positive': 0.9618552327156067, 'negative': 0.03810938820242882, 'neutral': 3.529304012772627e-05}","{'positive': 0.5430247187614441, 'negative': 0.2177712470293045, 'neutral': 0.23920400440692902}"
"January 10, 2024 09:28 AM IST",The first half of 2024 will be crucial for the financial sector,A slowing down of all credit engines – regulation-forced retail borrowing on top of stagnant wholesale credit growth – represents a risk for not only the financial sector’s balance-sheet but also its stability. Why and what decisions await institutions and regulators?,economy_news2,[],['The first half of 2024'],"{'positive': 0.9971264004707336, 'negative': 0.002872605575248599, 'neutral': 9.54063125391258e-07}","{'positive': 0.2118654102087021, 'negative': 0.22232642769813538, 'neutral': 0.565808117389679}"
"January 10, 2024 08:49 AM IST",India-US TPF must take steps that yield quick results,"With the two-way goods trade on a downward trajectory, USTR Katherine Tai and commerce minister Piyush Goyal should focus on steps to reverse the trend",economy_news2,"['two', 'Katherine Tai', 'Piyush Goyal']","['India', 'US']","{'positive': 0.08375488221645355, 'negative': 0.11431130766868591, 'neutral': 0.8019338250160217}","{'positive': 0.35701918601989746, 'negative': 0.22534289956092834, 'neutral': 0.4176378846168518}"
"January 10, 2024 07:43 AM IST","DIIs turn to selling, take out over Rs 7,000 crore from equities in 7 sessions","Analysts believe the recent bull run led the investors to book profits and beef up their cash reserves for potential future dips. Some selling might have also been influenced by investors' redemption pressure, driven by similar thoughts about market movements",economy_news2,[],"['Rs 7,000', '7']","{'positive': 0.955584704875946, 'negative': 0.042353902012109756, 'neutral': 0.0020613952074199915}","{'positive': 0.43858447670936584, 'negative': 0.20889021456241608, 'neutral': 0.3525252938270569}"
"January 10, 2024 07:37 AM IST",India December inflation likely picked up to 5.87% on rising food costs: Poll,"Food prices, which account for about half of the inflation basket, rose in November and remained elevated last month, largely led by vegetable prices and household staples.",economy_news2,"['about half', 'November', 'last month']","['India', 'December', '5.87%']","{'positive': 0.18804986774921417, 'negative': 0.5170090794563293, 'neutral': 0.29494109749794006}","{'positive': 0.5398774743080139, 'negative': 0.2630968987941742, 'neutral': 0.19702553749084473}"
"January 09, 2024 10:19 PM IST","Global economy surprisingly resilient, but outlook 'dark': World Bank",The World Bank sees India's GDP growth edging up steadily from 6.3 percent in 2023-24 to 6.4 percent in 2024-25 and 6.5 percent in 2025-26,economy_news2,"['The World Bank', 'India', '6.3 percent', '2023-24', '2024-25', '6.5 percent', '2025-26']",['World Bank'],"{'positive': 0.9888839721679688, 'negative': 0.007157984655350447, 'neutral': 0.0039581372402608395}","{'positive': 0.4271194040775299, 'negative': 0.4247868061065674, 'neutral': 0.14809377491474152}"
"January 09, 2024 07:47 PM IST",US trade deficit unexpectedly narrows as services surplus rises,"The deficit in goods and services trade shrank 2% from the prior month to $63.2 billion, Commerce Department data showed Tuesday. The median estimate in a Bloomberg survey of economists called for a $64.9 billion gap.",economy_news3,"['2%', 'the prior month', '$63.2 billion', 'Commerce Department', 'Tuesday', 'Bloomberg', '$64.9 billion']",['US'],"{'positive': 0.6154829859733582, 'negative': 0.1952134370803833, 'neutral': 0.18930356204509735}","{'positive': 0.3663528561592102, 'negative': 0.3726627230644226, 'neutral': 0.2609844207763672}"
"January 09, 2024 05:53 PM IST",Refiners set to ask for extra Saudi oil after sharp price cut,"Indian Oil Corp, the country's top refiner, and Bharat Petroleum Corp, are looking at lifting an additional 1 million barrels of oil each from Saudi Aramco in February, the sources said.",economy_news3,"['Indian Oil Corp', 'Bharat Petroleum Corp', 'an additional 1 million barrels', 'Saudi Aramco', 'February']",['Saudi'],"{'positive': 0.6066057085990906, 'negative': 0.21540558338165283, 'neutral': 0.17798872292041779}","{'positive': 0.27163949608802795, 'negative': 0.6918779015541077, 'neutral': 0.03648260235786438}"
"January 09, 2024 03:57 PM IST","Rupee closes little changed, awaits key US inflation data","The rupee ended at 83.1150 against the U.S. dollar, barely changed compared to its close at 83.1375 in the previous session.",economy_news3,"['83.1150', 'U.S.', '83.1375']",['US'],"{'positive': 0.02291208878159523, 'negative': 0.026015808805823326, 'neutral': 0.951072096824646}","{'positive': 0.4457244277000427, 'negative': 0.17588573694229126, 'neutral': 0.378389835357666}"
"January 09, 2024 03:08 PM IST",Evergreening of loans – Is RBI justified in its actions?,"Companies often seek to retire higher interest loans with lower interest ones. Banning banks and NBFCs from investing in Alternative Investment Funds on suspicion, often baseless, of evergreening of loans is creating artificial funds crunch. Instead pursue proactive disclosures of loans from AIFs  and audit committee scrutiny of investments in AIFs",economy_news3,"['Alternative\xa0Investment\xa0Funds', 'AIFs', 'AIFs']",['RBI'],"{'positive': 0.6015209555625916, 'negative': 0.08000380545854568, 'neutral': 0.31847524642944336}","{'positive': 0.22852247953414917, 'negative': 0.08292174339294434, 'neutral': 0.6885558366775513}"
"January 09, 2024 02:30 PM IST",Moneycontrol Pro Panorama | Investors keep the faith,"In this edition of Moneycontrol Pro Panorama: India’s semiconductor dream sees new light, short sellers are a boon for markets, Lakshadweep needs to be marketed well, Ghaziabad gunning for a name change, and more",economy_news3,"['Moneycontrol Pro Panorama', 'India', 'Lakshadweep', 'Ghaziabad']",['Moneycontrol Pro Panorama'],"{'positive': 0.18189725279808044, 'negative': 0.00829482451081276, 'neutral': 0.8098078966140747}","{'positive': 0.5535233020782471, 'negative': 0.08105092495679855, 'neutral': 0.36542579531669617}"
"January 09, 2024 01:20 PM IST",The EU’s carbon border tax and the fragmentation of global trade,"A levy on imports of carbon-intensive materials such as steel may help limit emissions, but producers warn it could radically alter trade flows",economy_news3,[],['EU'],"{'positive': 0.3691997528076172, 'negative': 0.6178408265113831, 'neutral': 0.012959401123225689}","{'positive': 0.22548100352287292, 'negative': 0.18852417171001434, 'neutral': 0.5859947800636292}"
"January 09, 2024 01:54 PM IST","PE investments in real estate dip 26% to $2.65 billion in April-December on global uncertainties, high interest rate: Report",The private equity (PE) inflow stood at USD 3.6 billion in the year-ago period.,economy_news3,"['USD 3.6 billion', 'the year-ago']","['26%', '$2.65 billion', 'April-December']","{'positive': 0.9464197754859924, 'negative': 0.03861641138792038, 'neutral': 0.014963806606829166}","{'positive': 0.613553524017334, 'negative': 0.09977126866579056, 'neutral': 0.28667518496513367}"
"January 09, 2024 01:47 PM IST",‘Zila Ghaziabad’ aims for a new name and a place of glory like Noida in a fast-changing Uttar Pradesh,"A number of reasons – political and economic – are driving the demand to rename Ghaziabad, one of Delhi’s most prominent satellite cities",economy_news3,"['Ghaziabad', 'one', 'Delhi']","['Zila Ghaziabad', 'Noida', 'Uttar']","{'positive': 0.2171868234872818, 'negative': 0.779752790927887, 'neutral': 0.0030603278428316116}","{'positive': 0.9161009192466736, 'negative': 0.04196813330054283, 'neutral': 0.04193098470568657}"
"January 09, 2024 11:11 AM IST",Gujarat has set target to become $500 billion economy by 2026-27: CM Bhupendra Patel,"Apart from leading in sectors such as textiles, chemicals & petrochemicals, gems & jewellery and ceramics, Gujarat has also emerged as the hub of automobile sector, establishing itself as an economic powerhouse of the country, Patel said.",economy_news3,"['Gujarat', 'Patel']","['Gujarat', '$500 billion', '2026-27', 'Bhupendra Patel']","{'positive': 0.02051304094493389, 'negative': 0.8133098483085632, 'neutral': 0.16617704927921295}","{'positive': 0.5937372446060181, 'negative': 0.11297212541103363, 'neutral': 0.2932906448841095}"
"January 09, 2024 10:45 AM IST",China’s Boeing alternative starts to look enticing,"Rather than touting massive orders from global carriers, Comac is quietly picking up smaller, lesser-known airlines — using those as a proving ground. Right now, the biggest benefit is to fill Chinese carriers’ demand for planes allowing other countries to soak up Boeing and Airbus output with the industry awaiting delivery of hundreds of aircraft",economy_news3,"['Comac', 'Chinese', 'Boeing', 'Airbus', 'hundreds']","['China', 'Boeing']","{'positive': 0.3971518874168396, 'negative': 0.6004311442375183, 'neutral': 0.002417014678940177}","{'positive': 0.1113072857260704, 'negative': 0.290991872549057, 'neutral': 0.5977008938789368}"
"January 09, 2024 09:40 AM IST","Rupee in green for 5th straight session, trades at 83.05 on hopes of funds flow",India’s chances of getting added in Bloomberg Global Aggregate Index is estimated to bring another $15 to $20 billion inflow,economy_news3,"['India', 'Bloomberg Global Aggregate', 'another $15 to $20 billion']","['5th', '83.05']","{'positive': 0.17919349670410156, 'negative': 0.6321271657943726, 'neutral': 0.18867938220500946}","{'positive': 0.8355715870857239, 'negative': 0.07290139049291611, 'neutral': 0.09152700006961823}"
"January 09, 2024 09:18 AM IST",Marketing Musings: Lakshadweep’s natural beauty needs to be marketed well to become an alternative to Maldives,"For Lakshadweep controversy to become a successful holiday destination, it needs a core positioning to attract the right kind of tourist, for which much work needs to be done",economy_news3,['Lakshadweep'],['Maldives'],"{'positive': 0.9989783763885498, 'negative': 0.00038914408651180565, 'neutral': 0.0006324723362922668}","{'positive': 0.9589766263961792, 'negative': 0.017525818198919296, 'neutral': 0.023497583344578743}"
