date,heading,text,SourceTag,Text NER,Heading NER,Text Sentiment,Heading Sentiment
"January 16, 2024 12:10 PM IST",A warning shot over the last mile in the inflation battle,US data highlights the challenges facing the Fed in attaining its 2% inflation target,economy_news1,"['US', 'Fed', '2%']",[],"{'positive': 0.5086459517478943, 'negative': 0.4486484229564667, 'neutral': 0.04270562529563904}","{'positive': 0.022631362080574036, 'negative': 0.940539538860321, 'neutral': 0.03682912141084671}"
"January 16, 2024 12:44 PM IST","HDFC Bank, Reliance, Bajaj Finance in fray to be India's first trillion-dollar company by 2032","There are only six firms with $1 trillion market cap. Microsoft leads the pack at $2.9 trillion, followed by Apple at $2.87 trillion and Saudi Aramco at $2.1 trillion. In India, RIL is most valued firm at $213 billion, while HDFC Bank and Bajaj Finance are also in fray to be the first in India to reach $1 trillion",economy_news1,"['only six', '$1 trillion', 'Microsoft', '$2.9 trillion', 'Apple', '$2.87 trillion', 'Saudi Aramco', '$2.1 trillion', 'India', 'RIL', '$213 billion', 'HDFC Bank', 'Bajaj Finance', 'first', 'India', '$1 trillion']","['HDFC Bank', 'Reliance', 'India', 'trillion-dollar', '2032']","{'positive': 0.2399299144744873, 'negative': 0.13702957332134247, 'neutral': 0.6230405569076538}","{'positive': 0.04956942796707153, 'negative': 0.05424940213561058, 'neutral': 0.8961811661720276}"
"January 16, 2024 12:07 PM IST",Why Germany is rich but Germans are poor and angry,"The top 10% of households have at least €725,000 ($793,000) of net assets and control more than half of the country’s wealth. Helping more people share in the benefits of economic prosperity would go a long way toward neutering support for radical political parties and cooling the anger now boiling over in Germany",economy_news1,"['10%', 'at least €725,000', '793,000', 'more than half', 'Germany']","['Why Germany', 'Germans']","{'positive': 0.9999352693557739, 'negative': 5.9041591157438233e-05, 'neutral': 5.741133918490959e-06}","{'positive': 0.06009547784924507, 'negative': 0.8654649257659912, 'neutral': 0.07443951070308685}"
"January 16, 2024 11:52 AM IST","Gujarat, Kerala, Karnataka best performing states in developing startup ecosystem: DPIIT ranking",Tamil Nadu and Himachal Pradesh are also categorised as the best performers.,economy_news1,"['Tamil Nadu', 'Himachal Pradesh']","['Gujarat', 'Kerala', 'Karnataka']","{'positive': 0.9740698933601379, 'negative': 0.010940132662653923, 'neutral': 0.014989961870014668}","{'positive': 0.7956856489181519, 'negative': 0.09365084022283554, 'neutral': 0.11066348105669022}"
"January 16, 2024 11:53 AM IST",Budget 2024: Competing fiscal choices may see capex allocations taper in FY2025,"The government is expected to target a fiscal deficit of 5.3% of GDP and fiscal math calculations suggest that realistically, capex growth may need to be limited to 10 percent in FY2025",economy_news1,"['5.3%', '10 percent', 'FY2025']","['2024', 'FY2025']","{'positive': 0.2561323642730713, 'negative': 0.7130450010299683, 'neutral': 0.030822627246379852}","{'positive': 0.19302897155284882, 'negative': 0.2941646873950958, 'neutral': 0.5128063559532166}"
"January 16, 2024 11:37 AM IST",Indian rupee may be winner only if RBI eases hold,"On its own, the stars are aligned for the rupee — prospects of large bond and stocks inflows on the back of JPMorgan Chase & Co’s inclusion of Indian debt in its emerging market index as well as a global risk-on sentiment.",economy_news1,"['JPMorgan Chase & Co’s', 'Indian']","['Indian', 'RBI']","{'positive': 0.1377592235803604, 'negative': 0.8285692930221558, 'neutral': 0.033671483397483826}","{'positive': 0.6334052085876465, 'negative': 0.15790972113609314, 'neutral': 0.20868512988090515}"
"January 16, 2024 11:27 AM IST",Consider giving refunds to exporters in cash for tax remission schemes: GTRI to govt,"At present, the refund under the Remission of Duties and Taxes on Exported Products (RoDTEP) scheme and the Rebate of State and Central Taxes and Levies (RoSCTL) scheme is issued as a scrip, which can be used to pay basic customs duties at the time of import.",economy_news1,"['the Remission of Duties and Taxes on Exported Products', 'Central Taxes']",[],"{'positive': 0.9423045516014099, 'negative': 0.05622735619544983, 'neutral': 0.0014680245658382773}","{'positive': 0.37189990282058716, 'negative': 0.5758455395698547, 'neutral': 0.05225452780723572}"
"January 16, 2024 11:09 AM IST",China’s surprise rate inaction is a missed opportunity,"In holding a key interest rate on Monday, the central bank missed an opportunity to set a narrative at the start of what's likely to be another tough year. Consumer prices have been flat or declining for months. Authorities appear at a loss to turn the situation around, assuming they want to",economy_news1,"['Monday', 'another tough year', 'months']",['China'],"{'positive': 0.9617143273353577, 'negative': 0.037961602210998535, 'neutral': 0.00032410729909315705}","{'positive': 0.6056581139564514, 'negative': 0.08107223361730576, 'neutral': 0.3132696747779846}"
"January 16, 2024 10:47 AM IST",Budget Snapshot | Indirect taxes push up India’s tax to GDP ratio,India’s tax to GDP ratio has risen above its pre-pandemic levels and even over a decade ago,economy_news1,"['India', 'a decade ago']","['Budget Snapshot', 'India']","{'positive': 0.15517358481884003, 'negative': 0.7145116329193115, 'neutral': 0.13031485676765442}","{'positive': 0.07248376309871674, 'negative': 0.1141032949090004, 'neutral': 0.8134129047393799}"
"January 16, 2024 10:33 AM IST",Budget 2024: Striking a balance between growth and fiscal prospects,The scope for reducing revenue expenditure growth may be limited since it is already quite low. The main adjustment will have to be on the side of capital expenditure growth,economy_news2,[],['2024'],"{'positive': 0.9792658686637878, 'negative': 0.018498269841074944, 'neutral': 0.0022359199356287718}","{'positive': 0.7948006987571716, 'negative': 0.0736750066280365, 'neutral': 0.1315242499113083}"
"January 16, 2024 07:56 AM IST","India sees December exports boost, but all eyes on Red Sea",Economists polled by Reuters had expected a merchandise trade deficit of $21 billion in December.,economy_news2,"['Reuters', '$21 billion', 'December']","['India', 'December', 'Red Sea']","{'positive': 0.1765546202659607, 'negative': 0.12961874902248383, 'neutral': 0.6938266158103943}","{'positive': 0.4098709225654602, 'negative': 0.07913520932197571, 'neutral': 0.5109938979148865}"
"January 16, 2024 09:30 AM IST","Govt levies 50% export duty on molasses, extends lower import duties on edible oil till March 2025",A finance ministry notification said molasses resulting from the extraction or refining of sugar will attract 50 per cent export duty.,economy_news2,['50 per cent'],"['50%', 'March 2025']","{'positive': 0.5061557292938232, 'negative': 0.28547781705856323, 'neutral': 0.2083665132522583}","{'positive': 0.07056433707475662, 'negative': 0.928543746471405, 'neutral': 0.0008919889805838466}"
"January 16, 2024 10:48 AM IST","Govt slashes windfall tax on crude petroleum to Rs 1,700 per tonne","The tax is levied in the form of Special Additional Excise Duty (SAED). According to an official notification, SAED on export of diesel, petrol and jet fuel or ATF has been retained at nil.",economy_news2,"['Special Additional Excise Duty', 'SAED', 'SAED', 'ATF']","['Rs 1,700']","{'positive': 0.5047764182090759, 'negative': 0.4695269465446472, 'neutral': 0.025696611031889915}","{'positive': 0.06014122813940048, 'negative': 0.7373748421669006, 'neutral': 0.20248381793498993}"
"January 15, 2024 07:11 PM IST","The Modern Indian Growth Story: Third largest economy by PPP, and the expanding power of the consumer","India now accounts for 6.7 percent ($8,051 billion out of a total of $119,547 billion) of world GDP in terms of PPPs, compared to 16.4 percent and 16.3 percent, respectively, for China and the United States",economy_news2,"['India', '6.7 percent', '$8,051 billion', '$119,547 billion', '16.4 percent', '16.3 percent', 'China', 'the United States']","['The Modern Indian Growth Story', 'Third', 'PPP']","{'positive': 0.9860390424728394, 'negative': 0.0040416959673166275, 'neutral': 0.00991921965032816}","{'positive': 0.3659723401069641, 'negative': 0.4708147943019867, 'neutral': 0.1632128804922104}"
"January 15, 2024 06:09 PM IST",LIVE: MC CEO Survey — 98% CEOs are bullish on India,"Moneycontrol surveyed over 50 CEOs in the run up to the Budget. The survey findings show that Indian CEOs are very optimistic about the India story but say that the government should step aside and let markets flourish. Watch Shweta Punj in conversation with Mohandas Pai, former CFO of Infosys and Chairman of Aarin Capital; D K Joshi, Economist; and Rohinton Sidhwa, Partner, Deloitte India. Watch live here on Moneycontrol to know more.",economy_news2,"['over 50', 'Budget', 'Indian', 'India', 'Watch Shweta Punj', 'Mohandas Pai', 'CFO of', 'Infosys', 'Aarin Capital', 'D K Joshi', 'Economist', 'Rohinton Sidhwa', 'Partner', 'Deloitte India', 'Moneycontrol']","['98%', 'India']","{'positive': 0.8534914255142212, 'negative': 0.0048591759987175465, 'neutral': 0.14164936542510986}","{'positive': 0.8262979984283447, 'negative': 0.03013945370912552, 'neutral': 0.14356252551078796}"
"January 15, 2024 04:07 PM IST",Rupee rises 6 paise to settle at 82.89 against US dollar,"At the interbank foreign exchange, the local currency opened at 82.82 and traded between 82.77 and 82.91 against the greenback during intra-day deals.",economy_news2,"['82.82', 'between 82.77', '82.91']","['6', '82.89', 'US']","{'positive': 0.6883618831634521, 'negative': 0.1584484577178955, 'neutral': 0.15318967401981354}","{'positive': 0.132912278175354, 'negative': 0.3217812478542328, 'neutral': 0.5453064441680908}"
"January 15, 2024 04:11 PM IST",Commerce ministry calls stakeholders' meet on WTO issues on January 20,"The 13th Ministerial Conference (MC) of World Trade Organization (WTO) is scheduled from February 26-29 in Abu Dhabi, the UAE.",economy_news2,"['World Trade Organization', 'WTO', 'February 26-29', 'Abu Dhabi', 'UAE']","['Commerce ministry', 'WTO', 'January 20']","{'positive': 0.9820055961608887, 'negative': 8.105907909339294e-05, 'neutral': 0.01791336014866829}","{'positive': 0.14227882027626038, 'negative': 0.7675727605819702, 'neutral': 0.0901484340429306}"
"January 16, 2024 06:21 PM IST",Budget 2024: What agriculture needs,"The themes that can be focussed on in the interim budget include taking out more people out of agriculture towards other gainful employment, preventing soil and water resources and pursuing crop diversification, prioritising horticulture, livestock and fisheries",economy_news2,[],['2024'],"{'positive': 0.4814533293247223, 'negative': 0.13216572999954224, 'neutral': 0.3863809108734131}","{'positive': 0.11048470437526703, 'negative': 0.11961863934993744, 'neutral': 0.7698966860771179}"
"January 15, 2024 03:42 PM IST",Moneycontrol Pro Panorama | Buying the consumption story,"In this edition of Moneycontrol Pro Panorama: India Inc benefits from falling tax rates, decoding IIP data on consumption, time to be cautious even as markets touch a new high, Taiwan election a loss of face for China, and more",economy_news2,"['Moneycontrol Pro Panorama', 'India Inc', 'Taiwan', 'China']",['Moneycontrol Pro Panorama'],"{'positive': 0.45303985476493835, 'negative': 0.5397775173187256, 'neutral': 0.007182685192674398}","{'positive': 0.353120356798172, 'negative': 0.18166275322437286, 'neutral': 0.46521690487861633}"
"January 15, 2024 01:36 PM IST",India's macro-fundamentals strengthened even after facing external shocks since 2020: Ashima Goyal,"With more and more firms and consumers internalising the inflation target, the economy is likely to approach the Reserve Bank of India's (RBI's) inflation target of 4 per cent this year.",economy_news2,"[""the Reserve Bank of India's"", 'RBI', '4 per cent', 'this year']","['India', '2020', 'Ashima Goyal']","{'positive': 0.9018910527229309, 'negative': 0.01866109110414982, 'neutral': 0.07944782078266144}","{'positive': 0.2675815224647522, 'negative': 0.10154589265584946, 'neutral': 0.6308726072311401}"
"January 15, 2024 01:00 PM IST","Exclusive: After SBI and Indian Bank, BOB cracks down on misselling of insurance, mutual fund products",The bank has asked its zonal heads to not conduct any further campaigns in view of complaints about mis-selling.,economy_news2,[],['Indian Bank'],"{'positive': 0.232496440410614, 'negative': 0.49847206473350525, 'neutral': 0.26903149485588074}","{'positive': 0.8005915880203247, 'negative': 0.07169035077095032, 'neutral': 0.12771815061569214}"
"January 15, 2024 01:01 PM IST",Tata Consumer: Cooking up a storm,The company’s appetite for big acquisitions has been finally whetted by buying out Capital Foods and Organic India for a combined amount of Rs 7000 crore,economy_news2,"['Capital Foods', 'Organic India', 'Rs 7000']",[],"{'positive': 0.1315746158361435, 'negative': 0.4114479720592499, 'neutral': 0.4569774866104126}","{'positive': 0.17245367169380188, 'negative': 0.1953866332769394, 'neutral': 0.6321597099304199}"
"January 15, 2024 01:10 PM IST",Moneycontrol Pro Market Outlook | It is time to be cautious even as markets touch a new high,"The week was marred by developments in the Middle East, where the conflict with Yemen's Houthis took a new turn. The US and UK intensified efforts to liberate the Red Sea area from the rebels",economy_news2,"['The week', 'the Middle East', 'Yemen', 'Houthis', 'US', 'UK', 'Red Sea']",[],"{'positive': 0.2031881958246231, 'negative': 0.01312218513339758, 'neutral': 0.7836896777153015}","{'positive': 0.42760568857192993, 'negative': 0.4654766917228699, 'neutral': 0.10691756010055542}"
"January 15, 2024 01:10 PM IST","ETF flows hit record in 2023, analysts see momentum persisting in election year","India-focused ETFs saw net inflows of $8.6 billion last year, according to data by Morningstar Direct, beating the $7.4 billion peak in net flows in 2021.",economy_news2,"['India', '$8.6 billion', 'last year', 'Morningstar Direct', '$7.4 billion', '2021']","['2023', 'election year']","{'positive': 0.21199989318847656, 'negative': 0.00546414265409112, 'neutral': 0.7825359106063843}","{'positive': 0.42281562089920044, 'negative': 0.2762382924556732, 'neutral': 0.30094608664512634}"
"January 15, 2024 12:48 PM IST",India's wholesale inflation rises to 9-month high of 0.73% in December,"India's wholesale inflation, as measured by the Wholesale Price Index, is outside the deflationary zone for the second month in a row.",economy_news2,"['India', 'the second month in a row']","['India', '9-month', '0.73%', 'December']","{'positive': 0.25066712498664856, 'negative': 0.2787366211414337, 'neutral': 0.4705962538719177}","{'positive': 0.5379554033279419, 'negative': 0.06508176773786545, 'neutral': 0.39696282148361206}"
"January 15, 2024 12:08 PM IST",Davos 2024: Make people the centrepiece of conversations on AI,Steering the narrative at the World Economic Forum towards how artificial intelligence can benefit average citizens will ensure that the tech is more widely embraced as a force for good,economy_news2,['the World Economic Forum'],"['Davos', '2024', 'AI']","{'positive': 0.9976974129676819, 'negative': 0.002185668097808957, 'neutral': 0.00011695786088239402}","{'positive': 0.30451905727386475, 'negative': 0.5815273523330688, 'neutral': 0.11395356059074402}"
"January 15, 2024 10:05 AM IST",Supply Chains: Canals aren’t even the world's biggest shipping chokepoints,"Five thousand miles from the canals of Suez and Panama lie even more important shipping lanes, chokepoints that could cripple global trade should any disaster befall them",economy_news2,"['Five thousand miles', 'Suez', 'Panama']",[],"{'positive': 0.648859441280365, 'negative': 0.3500407040119171, 'neutral': 0.0010998737998306751}","{'positive': 0.29533419013023376, 'negative': 0.07016316801309586, 'neutral': 0.634502649307251}"
"January 15, 2024 09:52 AM IST",Want to avoid fake news? Step away from Google,"When researchers exposed volunteers to a mix of fake and real news stories, they found people became more prone to being fooled by fake stories after being asked to do an internet search",economy_news2,[],['Google'],"{'positive': 0.0075038159266114235, 'negative': 0.9837905764579773, 'neutral': 0.008705566637217999}","{'positive': 0.10713623464107513, 'negative': 0.887848436832428, 'neutral': 0.005015279166400433}"
"January 15, 2024 10:16 AM IST","Amid slowdown and headcount cuts, IT firm investors look to AI with hope",It will take a long time to get a greenhorn who can only write code to train and work on artificial intelligence solutions. Hence the break in campus recruitment,economy_news2,[],['AI'],"{'positive': 0.528444230556488, 'negative': 0.0902111604809761, 'neutral': 0.38134464621543884}","{'positive': 0.6063107252120972, 'negative': 0.32461169362068176, 'neutral': 0.06907757371664047}"
"January 15, 2024 09:21 AM IST",What does the index of industrial production say about consumption?,"The IIP data show that while the production of consumer non-durables has been sluggish, the numbers on the domestic production of consumer durables are downright alarming",economy_news2,[],[],"{'positive': 0.25058674812316895, 'negative': 0.38609957695007324, 'neutral': 0.3633137047290802}","{'positive': 0.10467994213104248, 'negative': 0.0953158289194107, 'neutral': 0.800004243850708}"
"January 15, 2024 10:16 AM IST",UPI is more than ease of payments. It is adding to GDP too,Ease and convenience of spending has lowered the economy-wide cost of transaction. The resultant saving is triggering incremental spending. UPI is also enabling easier credit-driven household spending,economy_news2,['UPI'],['UPI'],"{'positive': 0.9691147804260254, 'negative': 0.030746692791581154, 'neutral': 0.00013853254495188594}","{'positive': 0.5441551208496094, 'negative': 0.25298020243644714, 'neutral': 0.20286473631858826}"
"January 15, 2024 09:07 AM IST",WEF report — Can global risks clear this year’s poll-vault events?,Misinformation and disinformation can affect election outcomes in the US and India in 2024 and remain principal risks to a stable global order along with climate and economic challenges,economy_news2,"['US', 'India', '2024']",['year'],"{'positive': 0.9349921941757202, 'negative': 0.06404681503772736, 'neutral': 0.0009610283304937184}","{'positive': 0.6331090927124023, 'negative': 0.343272864818573, 'neutral': 0.023618033155798912}"
"January 15, 2024 08:15 AM IST","MC Pro Inside Edge: Last-minute mystery buyer in Infy, benaami reversal deadline, small cap (dis)order, a comeback for Polycab?","Know what stocks veteran bulls are eyeing, what the bears are ganging up against, major deals and all the inner goings-on from Dalal Street",economy_news2,['Dalal Street'],"['Pro Inside Edge', 'Last-minute', 'Infy', 'Polycab']","{'positive': 0.02368760108947754, 'negative': 0.16147831082344055, 'neutral': 0.8148341178894043}","{'positive': 0.9251282811164856, 'negative': 0.0038781960029155016, 'neutral': 0.07099346071481705}"
"January 16, 2024 06:19 PM IST","MC India Inc CEO Survey: Executives strap in for unchanged inflation, interest rates","A Moneycontrol survey of more than 50 Indian CEOs in January, days ahead of the interim budget, reveals that most business heads expect to be working with the same levels of interest rates and inflation in the first half of 2024",economy_news2,"['Moneycontrol', 'more than 50', 'Indian', 'January, days ahead', 'the first half of 2024']",['MC India Inc'],"{'positive': 0.8067601323127747, 'negative': 0.02784031443297863, 'neutral': 0.16539955139160156}","{'positive': 0.9530590176582336, 'negative': 0.0213276669383049, 'neutral': 0.025613345205783844}"
"January 15, 2024 10:48 AM IST","MC CEO Survey: A look at how India Inc titans view inflation, interest rates & other economic indicators","Ahead of the release of Interim Budget, Moneycontrol spoke to 53 CEOs to understand how the India Inc is viewing the country's economy. Around 47% among them are ""very optimistic"" about the business sentiment, and nearly 70% said they plan to invest in the next six months. Here's more",economy_news3,"['Interim Budget', '53', 'the India Inc', 'Around 47%', 'nearly 70%', 'the next six months']",['India Inc'],"{'positive': 0.9482735395431519, 'negative': 0.0016077590407803655, 'neutral': 0.050118595361709595}","{'positive': 0.8644282817840576, 'negative': 0.0639067217707634, 'neutral': 0.07166505604982376}"
"January 16, 2024 06:50 PM IST",MC India Inc CEO Survey: Confident CEOs bet big on strong economic prospects,"A Moneycontrol survey of more than 50 Indian CEOs in January, days before the presentation of the interim budget, revealed a surge in optimism, with 70 percent planning substantial investments over the next six months, 49 percent indicating ambitious hiring initiatives, and 47 percent 'very optimistic' about the Indian economy.",economy_news3,"['Moneycontrol', 'more than 50', 'Indian', 'January, days', '70 percent', 'the next six months', '49 percent', '47 percent', 'Indian']",['MC India Inc'],"{'positive': 0.9871838092803955, 'negative': 0.01010370533913374, 'neutral': 0.002712564542889595}","{'positive': 0.9791618585586548, 'negative': 0.015521390363574028, 'neutral': 0.00531675573438406}"
"January 14, 2024 12:33 PM IST",Davos 2024: Elaborate discussion on key agendas lined up for 54th WEF meet,"Prominent figures from the business world, including Sam Altman, the reinstated CEO of OpenAI, are poised to address topics such as safety and trust in technology.",economy_news3,"['Sam Altman', 'OpenAI']","['Davos 2024:', '54th']","{'positive': 0.9772108793258667, 'negative': 0.015895601361989975, 'neutral': 0.0068934643641114235}","{'positive': 0.3787016272544861, 'negative': 0.4859521985054016, 'neutral': 0.13534623384475708}"
"January 13, 2024 11:36 PM IST",Rate of rupee depreciation coming down: Goyal,"After the Modi government came to power in 2014, the rate of depreciation has come down to about 1.5 per cent.",economy_news3,"['2014', 'about 1.5']",[],"{'positive': 0.039157696068286896, 'negative': 0.037776924669742584, 'neutral': 0.9230654239654541}","{'positive': 0.319873183965683, 'negative': 0.22790789604187012, 'neutral': 0.4522189795970917}"
"January 13, 2024 12:21 AM IST",Oil rises 1% as more tankers avoid Red Sea after strikes,"Brent crude futures were up 90 cents, or 1.13%, at $78.31 a barrel at 12:11 p.m. ET (17:11 GMT). During the session they had climbed over $3 to more than $80.",economy_news3,"['90 cents', '1.13%', '78.31', '12:11 p.m. ET', 'over $3', 'more than $80']","['1%', 'Red Sea']","{'positive': 0.049421362578868866, 'negative': 0.9206339716911316, 'neutral': 0.02994466945528984}","{'positive': 0.15418659150600433, 'negative': 0.7595702409744263, 'neutral': 0.08624321222305298}"
"January 12, 2024 10:48 PM IST","Oil gains after US, UK strike on Houthis; US yields ease after PPI","Wall Street stocks dipped in early trading as US earnings season unofficially began. Major US. bank fourth-quarter profits fell, and an S&P 500 bank index was down 0.9%.",economy_news3,"['US', 'season', 'US', 'fourth-quarter', '0.9%']","['US', 'UK', 'Houthis', 'US']","{'positive': 0.8365715146064758, 'negative': 0.15406811237335205, 'neutral': 0.009360425174236298}","{'positive': 0.17771759629249573, 'negative': 0.8171358704566956, 'neutral': 0.00514660170301795}"
"January 12, 2024 10:43 PM IST","Dollar dips after soft US inflation data, Aussie, New Zealand dollars outperform","The producer price index for final demand dipped 0.1% last month, after a decline in the cost of goods, while prices for services were unchanged, increasing the chances of lower inflation in the months ahead.",economy_news3,"['0.1%', 'last month', 'the months ahead']","['US', 'Aussie', 'New Zealand dollars']","{'positive': 0.0881907045841217, 'negative': 0.9094467759132385, 'neutral': 0.0023625094909220934}","{'positive': 0.7130593061447144, 'negative': 0.027616435661911964, 'neutral': 0.25932419300079346}"
"January 12, 2024 09:42 PM IST","Inflation hits 4-month high, IIP growth slumps as base effect again causes problems","While retail inflation accelerated to a four-month high of 5.69 percent in December, industrial growth slumped to 2.4 percent in November – the lowest in eight months.",economy_news3,"['four-month', '5.69 percent', 'December', '2.4 percent', 'November', 'eight months']",['4-month'],"{'positive': 0.30263078212738037, 'negative': 0.6731151938438416, 'neutral': 0.024253971874713898}","{'positive': 0.15107743442058563, 'negative': 0.8024592399597168, 'neutral': 0.04646335169672966}"
"January 12, 2024 07:32 PM IST",RBI imposes Rs 2.49 crore penalty on 3 banks,"A penalty of Rs 1.20 crore has been slapped on Dhanlaxmi Bank for non-compliance with certain directions on 'Loans and Advances' Statutory and Other Restrictions', KYC and certain norms related to interest rate on deposits, the Reserve Bank of India (RBI) said.",economy_news3,"['Rs 1.20', 'Dhanlaxmi Bank', ""Loans and Advances' Statutory and Other Restrictions'"", 'KYC', 'the Reserve Bank of India', 'RBI']","['RBI', 'Rs 2.49', '3']","{'positive': 0.999970555305481, 'negative': 2.5753837689990178e-05, 'neutral': 3.669167654152261e-06}","{'positive': 0.06706724315881729, 'negative': 0.8256277441978455, 'neutral': 0.10730506479740143}"
"January 12, 2024 07:20 PM IST","India's industrial growth slumps to 2.4% in November, slowest pace in 8 months","In April-November 2023, India's industry - as measured by the Index of Industrial Production - grew by 6.4 percent as against 5.6 percent in the first eight months of 2022-23.",economy_news3,"['April-November 2023', 'India', '6.4 percent', '5.6 percent', 'the first eight months of 2022-23']","['India', '2.4%', 'November', '8 months']","{'positive': 0.9071682095527649, 'negative': 0.07518497854471207, 'neutral': 0.01764683984220028}","{'positive': 0.8294498324394226, 'negative': 0.04041440412402153, 'neutral': 0.13013581931591034}"
"January 12, 2024 07:21 PM IST",Retail inflation accelerates to 4-month high of 5.69% in December on base effect,Headline retail inflation has now spent 51 consecutive months above the Reserve Bank of India's medium-term target of 4 percent.,economy_news3,"['51 consecutive months', ""the Reserve Bank of India's"", '4 percent']","['4-month', '5.69%', 'December']","{'positive': 0.9451232552528381, 'negative': 0.011645731516182423, 'neutral': 0.04323090612888336}","{'positive': 0.2501643896102905, 'negative': 0.27055802941322327, 'neutral': 0.4792776107788086}"
"January 13, 2024 01:13 PM IST","Business in the Week Ahead (January 15-19, 2024)","Earnings, IPO, macros… the next week is set to see all that and more. So, buckle up and enjoy the ride!",economy_news3,"['IPO', 'the next week']","['the Week Ahead', 'January 15-19, 2024']","{'positive': 0.7354289293289185, 'negative': 0.16797679662704468, 'neutral': 0.09659427404403687}","{'positive': 0.6025547981262207, 'negative': 0.09499593079090118, 'neutral': 0.30244922637939453}"
"January 12, 2024 03:04 PM IST","The Reading List: January 12, 2024","A selection of articles and social media gems from the world of economy, business and finance, curated by our research and opinion teams",economy_news3,[],"['January 12, 2024']","{'positive': 0.31926199793815613, 'negative': 0.24411728978157043, 'neutral': 0.4366207718849182}","{'positive': 0.06157733127474785, 'negative': 0.07253574579954147, 'neutral': 0.865886926651001}"
"January 12, 2024 02:43 PM IST","Committed to achieve 50% of renewable power sources ahead of 2030, says official","Out of a total capacity target of 500 gigawatt from non-fossil sources, 485 gigawatt is being envisaged to come from renewable energy (RE), Secretary at the Ministry of New and Renewable Energy, Bhupinder Singh Bhalla said.",economy_news3,"['500', '485', 'the Ministry of New and Renewable Energy', 'Bhupinder Singh Bhalla']","['50%', '2030']","{'positive': 0.9517338871955872, 'negative': 0.002020619111135602, 'neutral': 0.04624553024768829}","{'positive': 0.18105314671993256, 'negative': 0.20676830410957336, 'neutral': 0.6121785640716553}"
"January 12, 2024 02:24 PM IST",Moneycontrol Pro Panorama | Budgeting for healthy banks,"In this edition of Moneycontrol Pro Panorama: Investors await Q3 earnings, time for a second green revolution, don’t buy the multi-asset funds story blindly, Ram Mandirand the electoral gain for BJP and more",economy_news3,"['Moneycontrol Pro Panorama', 'Q3', 'second', 'Ram Mandirand', 'BJP']",['Moneycontrol Pro Panorama'],"{'positive': 0.35576239228248596, 'negative': 0.16019098460674286, 'neutral': 0.48404660820961}","{'positive': 0.7080598473548889, 'negative': 0.14433887600898743, 'neutral': 0.14760132133960724}"
"January 12, 2024 01:40 PM IST",Budget 2024: Meet V Anantha Nageswaran: The man shaping India's economic policy,"As the government’s chief economist, Nageswaran brings intellectual heft to the Centre's policies and sheds light on evolving economic developments",economy_news3,"['Nageswaran', 'Centre']","['2024', 'India']","{'positive': 0.11547331511974335, 'negative': 0.08733256906270981, 'neutral': 0.7971941232681274}","{'positive': 0.1618095189332962, 'negative': 0.3070361912250519, 'neutral': 0.5311542749404907}"
"January 12, 2024 01:20 PM IST",Budget 2024: A brief profile of Financial Services Secy Vivek Joshi,"As the government's point person for the financial services sector, Joshi will have key inputs in the making of the interim budget for 2024-25.",economy_news3,"['Joshi', '2024-25']","['2024', 'Financial Services', 'Vivek Joshi']","{'positive': 0.37183502316474915, 'negative': 0.08646149933338165, 'neutral': 0.541703462600708}","{'positive': 0.26652753353118896, 'negative': 0.6119221448898315, 'neutral': 0.1215503066778183}"
"January 12, 2024 12:11 PM IST",Reasons to be optimistic in 2024 — despite everything,"Are you optimistic about 2024? The answer from the World Economic Forum would seem to be “heck, no”",economy_news3,"['about 2024', 'the World Economic Forum']",['2024'],"{'positive': 0.3408995568752289, 'negative': 0.6188461184501648, 'neutral': 0.04025430604815483}","{'positive': 0.6954646706581116, 'negative': 0.03708849102258682, 'neutral': 0.2674468457698822}"
"January 12, 2024 11:05 AM IST",Supreme Court asks government to frame policy to phase out heavy diesel vehicles,"The Centre has six months to frame the policy to replace these vehicles with BSVI vehicles, saying not just residents of Delhi but all Indian citizens have right to clean air",economy_news3,"['Centre', 'six months', 'BSVI', 'Delhi', 'Indian']",['Supreme Court'],"{'positive': 0.8024658560752869, 'negative': 0.0704120546579361, 'neutral': 0.12712210416793823}","{'positive': 0.5309244990348816, 'negative': 0.027748992666602135, 'neutral': 0.4413264989852905}"
"January 12, 2024 10:01 AM IST",Budget 2024: Look beyond sops to energise RE growth,"More than budget incentives, the massive financing need has to be addressed to take care of the snags that dim the progress of clean power",economy_news3,[],['2024'],"{'positive': 0.9429784417152405, 'negative': 0.056270066648721695, 'neutral': 0.0007515025208704174}","{'positive': 0.5048374533653259, 'negative': 0.4133088290691376, 'neutral': 0.08185373246669769}"
"January 12, 2024 09:08 AM IST",Budget 2024: How Indian Railways smartly improved passenger revenues,Budget 2024: Revenues from passenger services exceeded pre-COVID levels despite a gradual recovery in rail passenger volumes,economy_news3,[],"['2024', 'Indian Railways']","{'positive': 0.31935915350914, 'negative': 0.6645208597183228, 'neutral': 0.0161199402064085}","{'positive': 0.26095253229141235, 'negative': 0.5120170712471008, 'neutral': 0.22703033685684204}"
